"","seq","methyl_pos","methyl_n"
"147770","ZF_NC_007134.7_16157651:16158678","16158151,16158155,16158178",3
"147771","ZF_NC_007134.7_16167170:16168205","16167670,16167674,16167680,16167694,16167699,16167705",6
"147772","ZF_NC_007134.7_16177121:16178613","16177621,16177631,16177646,16177967,16177977,16177979,16178075,16178079,16178113",9
"147773","ZF_NC_007134.7_16192450:16194385","16192950,16193003,16193007,16193009,16193029,16193118,16193135,16193150,16193160,16193178,16193187,16193323,16193338,16193343,16193365,16193371,16193383,16193389,16193406,16193412,16193425,16193430,16193865,16193870,16193874,16193876,16193885",27
"147774","ZF_NC_007134.7_16204758:16205794","16205258,16205294",2
"147775","ZF_NC_007134.7_16207248:16208274","16207748,16207774",2
"147776","ZF_NC_007134.7_16225289:16226358","16225789,16225801,16225812,16225858",4
"147777","ZF_NC_007134.7_16233696:16234696","16234196",1
"147778","ZF_NC_007134.7_16234769:16235769","16235269",1
"147779","ZF_NC_007134.7_16243812:16245066","16244312,16244504,16244529,16244566",4
"147780","ZF_NC_007134.7_16268696:16269859","16269196,16269201,16269216,16269219,16269221,16269224,16269229,16269235,16269239,16269242,16269253,16269262,16269267,16269325,16269347,16269359",16
"147781","ZF_NC_007134.7_16270127:16271371","16270627,16270633,16270645,16270702,16270871",5
"147782","ZF_NC_007134.7_16271429:16272605","16271929,16271957,16271971,16272026,16272044,16272047,16272050,16272074,16272105",9
"147783","ZF_NC_007134.7_16290978:16292596","16291478,16291515,16291524,16291541,16291546,16291554,16292054,16292058,16292090,16292092,16292096",11
"147784","ZF_NC_007134.7_16301782:16302886","16302282,16302290,16302292,16302323,16302334,16302353,16302373,16302379,16302386",9
"147785","ZF_NC_007134.7_16303908:16305632","16304408,16304495,16305084,16305091,16305132",5
"147786","ZF_NC_007134.7_16315515:16316604","16316015,16316020,16316028,16316048,16316051,16316065,16316074,16316104",8
"147787","ZF_NC_007134.7_16320673:16321732","16321173,16321182,16321184,16321199,16321232",5
"147788","ZF_NC_007134.7_16363219:16364219","16363719",1
"147789","ZF_NC_007134.7_16389141:16390141","16389641",1
"147790","ZF_NC_007134.7_16395042:16396414","16395542,16395545,16395576,16395879,16395901,16395914",6
"147791","ZF_NC_007134.7_16396699:16397866","16397199,16397366",2
"147792","ZF_NC_007134.7_16398073:16399120","16398573,16398609,16398620",3
"147793","ZF_NC_007134.7_16415570:16416612","16416070,16416100,16416112",3
"147794","ZF_NC_007134.7_16454748:16455831","16455248,16455255,16455270,16455298,16455316,16455318,16455331",7
"147795","ZF_NC_007134.7_16512946:16514021","16513446,16513449,16513456,16513459,16513521",5
"147796","ZF_NC_007134.7_16532463:16533520","16532963,16532967,16532970,16532983,16532985,16533007,16533020",7
"147797","ZF_NC_007134.7_16821741:16822799","16822241,16822257,16822263,16822266,16822289,16822299",6
"147798","ZF_NC_007134.7_16943029:16944029","16943529",1
"147799","ZF_NC_007134.7_17004135:17005190","17004635,17004638,17004644,17004646,17004663,17004672,17004680,17004690",8
"147800","ZF_NC_007134.7_17075028:17076058","17075528,17075558",2
"147801","ZF_NC_007134.7_17228044:17229311","17228544,17228580,17228740,17228803,17228811",5
"147802","ZF_NC_007134.7_17239255:17240765","17239755,17239760,17239930,17239932,17239960,17239968,17240188,17240198,17240219,17240265",10
"147803","ZF_NC_007134.7_17241349:17242349","17241849",1
"147804","ZF_NC_007134.7_17243008:17244054","17243508,17243544,17243554",3
"147805","ZF_NC_007134.7_17251468:17252675","17251968,17252023,17252133,17252164,17252175",5
"147806","ZF_NC_007134.7_17267717:17268772","17268217,17268265,17268272",3
"147807","ZF_NC_007134.7_17271363:17272392","17271863,17271879,17271892",3
"147808","ZF_NC_007134.7_17275205:17276205","17275705",1
"147809","ZF_NC_007134.7_17276379:17277454","17276879,17276914,17276929,17276950,17276954",5
"147810","ZF_NC_007134.7_17313624:17314624","17314124",1
"147811","ZF_NC_007134.7_17317004:17318053","17317504,17317547,17317553",3
"147812","ZF_NC_007134.7_17322531:17323531","17323031",1
"147813","ZF_NC_007134.7_17334748:17335767","17335248,17335267",2
"147814","ZF_NC_007134.7_17342332:17343407","17342832,17342844,17342905,17342907",4
"147815","ZF_NC_007134.7_17346154:17347240","17346654,17346697,17346702,17346737,17346740",5
"147816","ZF_NC_007134.7_17360706:17361796","17361206,17361216,17361241,17361291,17361296",5
"147817","ZF_NC_007134.7_17378466:17379466","17378966",1
"147818","ZF_NC_007134.7_17387248:17388248","17387748",1
"147819","ZF_NC_007134.7_17406012:17407012","17406512",1
"147820","ZF_NC_007134.7_17409434:17410680","17409934,17409942,17409952,17410164,17410180",5
"147821","ZF_NC_007134.7_17467800:17468828","17468300,17468316,17468328",3
"147822","ZF_NC_007134.7_17517111:17518178","17517611,17517615,17517624,17517678",4
"147823","ZF_NC_007134.7_17524902:17525902","17525402",1
"147824","ZF_NC_007134.7_17541908:17542908","17542408",1
"147825","ZF_NC_007134.7_17551960:17552993","17552460,17552493",2
"147826","ZF_NC_007134.7_17556758:17557807","17557258,17557285,17557297,17557307",4
"147827","ZF_NC_007134.7_17558788:17560384","17559288,17559290,17559308,17559316,17559327,17559811,17559813,17559834,17559844,17559848,17559871,17559875,17559884",13
"147828","ZF_NC_007134.7_17565028:17566083","17565528,17565539,17565544,17565563,17565565,17565574,17565583",7
"147829","ZF_NC_007134.7_17569156:17570657","17569656,17569658,17569662,17569670,17569675,17569684,17569689,17569855,17569861,17569867,17569871,17569873,17569879,17569886,17569889,17569891,17569897,17569907,17569914,17569921,17569970,17569977,17569979,17569983,17570001,17570015,17570030,17570033,17570056,17570061,17570064,17570075,17570077,17570090,17570095,17570098,17570106,17570111,17570116,17570120,17570124,17570138,17570140,17570149,17570157",45
"147830","ZF_NC_007134.7_17578985:17579985","17579485",1
"147831","ZF_NC_007134.7_17582585:17583640","17583085,17583090,17583099,17583128,17583131,17583140",6
"147832","ZF_NC_007134.7_17585758:17586846","17586258,17586273,17586278,17586295,17586297,17586305,17586337,17586346",8
"147833","ZF_NC_007134.7_17610752:17612948","17611252,17611257,17611310,17611331,17611370,17611376,17612373,17612400,17612409,17612448",10
"147834","ZF_NC_007134.7_17629529:17630529","17630029",1
"147835","ZF_NC_007134.7_17643993:17645039","17644493,17644539",2
"147836","ZF_NC_007134.7_17656343:17657343","17656843",1
"147837","ZF_NC_007134.7_17662162:17663220","17662662,17662666,17662700,17662720",4
"147838","ZF_NC_007134.7_17665145:17668148","17665645,17665670,17665696,17665701,17666010,17666012,17666021,17666033,17666062,17666067,17666090,17666192,17666203,17666215,17666252,17667031,17667034,17667043,17667047,17667072,17667075,17667091,17667103,17667177,17667195,17667245,17667388,17667414,17667560,17667578,17667648",31
"147839","ZF_NC_007134.7_17673628:17674777","17674128,17674182,17674193,17674229,17674233,17674277",6
"147840","ZF_NC_007134.7_17706590:17707590","17707090",1
"147841","ZF_NC_007134.7_17713488:17714754","17713988,17714120,17714130,17714171,17714173,17714200,17714254",7
"147842","ZF_NC_007134.7_17744664:17745977","17745164,17745172,17745182,17745188,17745207,17745212,17745224,17745228,17745477",9
"147843","ZF_NC_007134.7_17766464:17767554","17766964,17766988,17767044,17767054",4
"147844","ZF_NC_007134.7_17834978:17835991","17835478,17835491",2
"147845","ZF_NC_007134.7_17870330:17871330","17870830",1
"147846","ZF_NC_007134.7_17872823:17873878","17873323,17873378",2
"147847","ZF_NC_007134.7_17900365:17901365","17900865",1
"147848","ZF_NC_007134.7_17913387:17914434","17913887,17913907,17913934",3
"147849","ZF_NC_007134.7_17952459:17954695","17952959,17952974,17953043,17953908,17953914,17953931,17953934,17953976,17954028,17954040,17954057,17954181,17954195",13
"147850","ZF_NC_007134.7_17971075:17972411","17971575,17971598,17971622,17971635,17971637,17971751,17971774,17971789,17971798,17971811,17971823,17971839,17971850,17971862,17971873,17971877,17971886,17971899,17971911",19
"147851","ZF_NC_007134.7_17979186:17980219","17979686,17979690,17979719",3
"147852","ZF_NC_007134.7_17986333:17987520","17986833,17986843,17986871,17986895,17986971,17986983,17986994,17987020",8
"147853","ZF_NC_007134.7_18031180:18032387","18031680,18031691,18031701,18031707,18031709,18031713,18031719,18031735,18031749,18031848,18031870,18031874,18031878,18031887",14
"147854","ZF_NC_007134.7_18041801:18042863","18042301,18042318,18042363",3
"147855","ZF_NC_007134.7_18056889:18057889","18057389",1
"147856","ZF_NC_007134.7_18075421:18076492","18075921,18075967,18075992",3
"147857","ZF_NC_007134.7_18076929:18078026","18077429,18077447,18077483,18077526",4
"147858","ZF_NC_007134.7_18081312:18083422","18081812,18081839,18081841,18081877,18082846,18082851,18082854,18082857,18082862,18082876,18082911,18082917,18082922",13
"147859","ZF_NC_007134.7_18096095:18097141","18096595,18096625,18096641",3
"147860","ZF_NC_007134.7_18106618:18107743","18107118,18107138,18107144,18107195,18107203,18107234,18107243",7
"147861","ZF_NC_007134.7_18115766:18116790","18116266,18116290",2
"147862","ZF_NC_007134.7_18122142:18123227","18122642,18122702,18122727",3
"147863","ZF_NC_007134.7_18160083:18161083","18160583",1
"147864","ZF_NC_007134.7_18161139:18162139","18161639",1
"147865","ZF_NC_007134.7_18180498:18181498","18180998",1
"147866","ZF_NC_007134.7_18208382:18209525","18208882,18208941,18208952,18209018,18209020,18209025",6
"147867","ZF_NC_007134.7_18231213:18232213","18231713",1
"147868","ZF_NC_007134.7_18262991:18264023","18263491,18263523",2
"147869","ZF_NC_007134.7_18267606:18268606","18268106",1
"147870","ZF_NC_007134.7_18274358:18275432","18274858,18274907,18274922,18274926,18274932",5
"147871","ZF_NC_007134.7_18286774:18287779","18287274,18287279",2
"147872","ZF_NC_007134.7_18292677:18293736","18293177,18293186,18293198,18293220,18293225,18293230,18293236",7
"147873","ZF_NC_007134.7_18297276:18298278","18297776,18297778",2
"147874","ZF_NC_007134.7_18315400:18316406","18315900,18315906",2
"147875","ZF_NC_007134.7_18323912:18325313","18324412,18324604,18324609,18324619,18324654,18324736,18324813",7
"147876","ZF_NC_007134.7_18332843:18334114","18333343,18333588,18333614",3
"147877","ZF_NC_007134.7_18334313:18335363","18334813,18334834,18334841,18334846,18334859,18334863",6
"147878","ZF_NC_007134.7_18339492:18340543","18339992,18340003,18340024,18340033,18340043",5
"147879","ZF_NC_007134.7_18342785:18344450","18343285,18343343,18343844,18343891,18343945,18343950",6
"147880","ZF_NC_007134.7_18359514:18360576","18360014,18360037,18360076",3
"147881","ZF_NC_007134.7_18403320:18404381","18403820,18403829,18403852,18403873,18403881",5
"147882","ZF_NC_007134.7_18410558:18411579","18411058,18411079",2
"147883","ZF_NC_007134.7_18425495:18426537","18425995,18426037",2
"147884","ZF_NC_007134.7_18442002:18443034","18442502,18442534",2
"147885","ZF_NC_007134.7_18454372:18455372","18454872",1
"147886","ZF_NC_007134.7_18474692:18475749","18475192,18475223,18475249",3
"147887","ZF_NC_007134.7_18520565:18521600","18521065,18521091,18521093,18521100",4
"147888","ZF_NC_007134.7_18525174:18526417","18525674,18525676,18525716,18525830,18525887,18525917",6
"147889","ZF_NC_007134.7_18532436:18533496","18532936,18532942,18532996",3
"147890","ZF_NC_007134.7_18560834:18562127","18561334,18561370,18561589,18561627",4
"147891","ZF_NC_007134.7_18564826:18565826","18565326",1
"147892","ZF_NC_007134.7_18622100:18623117","18622600,18622606,18622617",3
"147893","ZF_NC_007134.7_18647052:18648083","18647552,18647565,18647583",3
"147894","ZF_NC_007134.7_18673403:18674425","18673903,18673925",2
"147895","ZF_NC_007134.7_18674594:18675600","18675094,18675100",2
"147896","ZF_NC_007134.7_18715315:18716334","18715815,18715834",2
"147897","ZF_NC_007134.7_18734179:18735240","18734679,18734684,18734699,18734740",4
"147898","ZF_NC_007134.7_18736642:18737642","18737142",1
"147899","ZF_NC_007134.7_18738428:18739428","18738928",1
"147900","ZF_NC_007134.7_18760232:18761281","18760732,18760748,18760755,18760781",4
"147901","ZF_NC_007134.7_18796588:18797797","18797088,18797246,18797297",3
"147902","ZF_NC_007134.7_18804547:18805547","18805047",1
"147903","ZF_NC_007134.7_18809383:18810383","18809883",1
"147904","ZF_NC_007134.7_18838788:18840086","18839288,18839314,18839367,18839567,18839586",5
"147905","ZF_NC_007134.7_18841710:18842880","18842210,18842263,18842270,18842283,18842357,18842359,18842370,18842380",8
"147906","ZF_NC_007134.7_18865963:18867033","18866463,18866487,18866533",3
"147907","ZF_NC_007134.7_18869226:18870381","18869726,18869747,18869816,18869825,18869846,18869881",6
"147908","ZF_NC_007134.7_18870543:18871583","18871043,18871066,18871083",3
"147909","ZF_NC_007134.7_18886016:18887080","18886516,18886521,18886551,18886560,18886568,18886580",6
"147910","ZF_NC_007134.7_18891083:18892161","18891583,18891586,18891595,18891597,18891599,18891623,18891625,18891637,18891656,18891661",10
"147911","ZF_NC_007134.7_18893782:18894849","18894282,18894343,18894349",3
"147912","ZF_NC_007134.7_18921861:18922883","18922361,18922383",2
"147913","ZF_NC_007134.7_18939128:18940133","18939628,18939633",2
"147914","ZF_NC_007134.7_18947922:18948991","18948422,18948430,18948436,18948473,18948491",5
"147915","ZF_NC_007134.7_18967010:18968078","18967510,18967555,18967578",3
"147916","ZF_NC_007134.7_18983361:18984361","18983861",1
"147917","ZF_NC_007134.7_19005778:19006778","19006278",1
"147918","ZF_NC_007134.7_19055275:19056307","19055775,19055807",2
"147919","ZF_NC_007134.7_19066475:19068000","19066975,19067027,19067101,19067127,19067140,19067155,19067163,19067187,19067249,19067297,19067301,19067310,19067315,19067360,19067364,19067366,19067369,19067397,19067474,19067490,19067497,19067500",22
"147920","ZF_NC_007134.7_19098501:19100399","19099001,19099033,19099038,19099899",4
"147921","ZF_NC_007134.7_19103690:19104690","19104190",1
"147922","ZF_NC_007134.7_19109670:19110670","19110170",1
"147923","ZF_NC_007134.7_19130183:19131183","19130683",1
"147924","ZF_NC_007134.7_19138946:19140002","19139446,19139449,19139482,19139488,19139491,19139502",6
"147925","ZF_NC_007134.7_19400643:19401706","19401143,19401186,19401206",3
"147926","ZF_NC_007134.7_20056158:20057185","20056658,20056678,20056685",3
"147927","ZF_NC_007134.7_20069035:20070062","20069535,20069562",2
"147928","ZF_NC_007134.7_20089211:20090211","20089711",1
"147929","ZF_NC_007134.7_20141161:20142447","20141661,20141707,20141727,20141731,20141750,20141760,20141911,20141914,20141940,20141947",10
"147930","ZF_NC_007134.7_20159267:20160283","20159767,20159783",2
"147931","ZF_NC_007134.7_20166129:20167168","20166629,20166668",2
"147932","ZF_NC_007134.7_20175131:20176204","20175631,20175637,20175647,20175689,20175700,20175704",6
"147933","ZF_NC_007134.7_20176646:20178078","20177146,20177578",2
"147934","ZF_NC_007134.7_20190218:20191218","20190718",1
"147935","ZF_NC_007134.7_20192767:20193812","20193267,20193307,20193312",3
"147936","ZF_NC_007134.7_20196391:20197416","20196891,20196894,20196901,20196916",4
"147937","ZF_NC_007134.7_20269006:20270058","20269506,20269541,20269558",3
"147938","ZF_NC_007134.7_20274841:20276024","20275341,20275353,20275382,20275395,20275399,20275401,20275506,20275508,20275515,20275524",10
"147939","ZF_NC_007134.7_20477230:20478306","20477730,20477736,20477754,20477796,20477806",5
"147940","ZF_NC_007134.7_20504204:20505247","20504704,20504710,20504730,20504747",4
"147941","ZF_NC_007134.7_20507414:20508414","20507914",1
"147942","ZF_NC_007134.7_20512640:20513640","20513140",1
"147943","ZF_NC_007134.7_20535907:20537720","20536407,20536415,20536434,20536944,20536947,20536950,20536962,20536968,20536983,20536995,20536998,20537013,20537022,20537025,20537028,20537052,20537130,20537145,20537154,20537160,20537181,20537184,20537199,20537217,20537220",25
"147944","ZF_NC_007134.7_20561742:20562786","20562242,20562250,20562260,20562286",4
"147945","ZF_NC_007134.7_20632130:20633391","20632630,20632832,20632866,20632891",4
"147946","ZF_NC_007134.7_20644401:20645401","20644901",1
"147947","ZF_NC_007134.7_20663393:20664393","20663893",1
"147948","ZF_NC_007134.7_20667024:20668863","20667524,20667668,20667692,20668309,20668348,20668363",6
"147949","ZF_NC_007134.7_20680397:20681404","20680897,20680904",2
"147950","ZF_NC_007134.7_20692669:20693698","20693169,20693198",2
"147951","ZF_NC_007134.7_20704872:20705886","20705372,20705386",2
"147952","ZF_NC_007134.7_20736672:20737672","20737172",1
"147953","ZF_NC_007134.7_20744723:20745801","20745223,20745267,20745277,20745301",4
"147954","ZF_NC_007134.7_20786912:20787924","20787412,20787424",2
"147955","ZF_NC_007134.7_20789345:20791894","20789845,20789887,20789896,20789913,20789926,20790286,20790308,20790311,20790329,20790339,20790453,20790470,20790487,20790496,20790506,20790520,20790541,20790570,20790577,20790605,20790608,20791056,20791060,20791062,20791065,20791074,20791103,20791115,20791315,20791324,20791344,20791359,20791394",33
"147956","ZF_NC_007134.7_20792131:20793167","20792631,20792644,20792653,20792667",4
"147957","ZF_NC_007134.7_20793200:20795489","20793700,20793715,20793750,20793758,20793766,20794234,20794254,20794273,20794279,20794281,20794284,20794314,20794955,20794960,20794983,20794989",16
"147958","ZF_NC_007134.7_20829049:20830102","20829549,20829602",2
"147959","ZF_NC_007134.7_20833155:20834634","20833655,20833664,20833710,20833771,20834071,20834123,20834134",7
"147960","ZF_NC_007134.7_20863832:20864832","20864332",1
"147961","ZF_NC_007134.7_20908871:20909906","20909371,20909387,20909403,20909406",4
"147962","ZF_NC_007134.7_20926183:20927241","20926683,20926724,20926726,20926741",4
"147963","ZF_NC_007134.7_20955386:20956386","20955886",1
"147964","ZF_NC_007134.7_21174751:21175877","21175251,21175276,21175284,21175287,21175299,21175308,21175312,21175326,21175329,21175357,21175359,21175366,21175377",13
"147965","ZF_NC_007134.7_21197125:21198125","21197625",1
"147966","ZF_NC_007134.7_21238837:21239896","21239337,21239341,21239396",3
"147967","ZF_NC_007134.7_21242955:21244005","21243455,21243457,21243461,21243493,21243505",5
"147968","ZF_NC_007134.7_21248983:21250014","21249483,21249496,21249506,21249512,21249514",5
"147969","ZF_NC_007134.7_21251238:21252264","21251738,21251749,21251764",3
"147970","ZF_NC_007134.7_21435597:21436597","21436097",1
"147971","ZF_NC_007134.7_21643469:21644469","21643969",1
"147972","ZF_NC_007134.7_21830996:21832067","21831496,21831503,21831505,21831538,21831547,21831557,21831567",7
"147973","ZF_NC_007134.7_22096051:22097072","22096551,22096572",2
"147974","ZF_NC_007134.7_22223719:22224782","22224219,22224227,22224236,22224282",4
"147975","ZF_NC_007134.7_22233375:22234422","22233875,22233922",2
"147976","ZF_NC_007134.7_22453465:22454513","22453965,22454008,22454013",3
"147977","ZF_NC_007134.7_22483793:22484856","22484293,22484356",2
"147978","ZF_NC_007134.7_22509147:22510147","22509647",1
"147979","ZF_NC_007134.7_22517477:22518496","22517977,22517982,22517996",3
"147980","ZF_NC_007134.7_22543592:22544614","22544092,22544114",2
"147981","ZF_NC_007134.7_22572245:22573245","22572745",1
"147982","ZF_NC_007134.7_22851152:22852234","22851652,22851668,22851734",3
"147983","ZF_NC_007134.7_22864272:22865359","22864772,22864826,22864829,22864859",4
"147984","ZF_NC_007134.7_22870078:22871613","22870578,22870592,22870611,22871089,22871108,22871113",6
"147985","ZF_NC_007134.7_22890834:22891834","22891334",1
"147986","ZF_NC_007134.7_22894915:22895984","22895415,22895468,22895484",3
"147987","ZF_NC_007134.7_22901826:22902826","22902326",1
"147988","ZF_NC_007134.7_22913963:22915005","22914463,22914482,22914505",3
"147989","ZF_NC_007134.7_22920114:22921114","22920614",1
"147990","ZF_NC_007134.7_22922602:22923962","22923102,22923121,22923138,22923143,22923256,22923336,22923442,22923448,22923455,22923462",10
"147991","ZF_NC_007134.7_22924798:22925819","22925298,22925302,22925309,22925315,22925319",5
"147992","ZF_NC_007134.7_22926001:22927048","22926501,22926548",2
"147993","ZF_NC_007134.7_22941497:22942522","22941997,22942022",2
"147994","ZF_NC_007134.7_22943658:22944669","22944158,22944169",2
"147995","ZF_NC_007134.7_22960481:22961605","22960981,22960985,22961007,22961013,22961032,22961073,22961103,22961105",8
"147996","ZF_NC_007134.7_22964837:22966505","22965337,22965354,22965400,22965831,22965836,22965897,22965899,22965908,22965915,22965942,22965948,22965958,22965975,22965980,22966002,22966005",16
"147997","ZF_NC_007134.7_22995656:22996855","22996156,22996309,22996312,22996314,22996317,22996330,22996347,22996355",8
"147998","ZF_NC_007134.7_22998581:22999724","22999081,22999122,22999140,22999150,22999162,22999166,22999180,22999185,22999216,22999219,22999224",11
"147999","ZF_NC_007134.7_23006405:23007405","23006905",1
"148000","ZF_NC_007134.7_23012844:23014008","23013344,23013390,23013407,23013443,23013446,23013451,23013508",7
"148001","ZF_NC_007134.7_23020385:23021653","23020885,23021153",2
"148002","ZF_NC_007134.7_23039729:23040963","23040229,23040300,23040463",3
"148003","ZF_NC_007134.7_23042553:23043577","23043053,23043077",2
"148004","ZF_NC_007134.7_23052431:23053435","23052931,23052933,23052935",3
"148005","ZF_NC_007134.7_23076361:23077549","23076861,23076903,23076912,23076923,23076929,23077046,23077049",7
"148006","ZF_NC_007134.7_23443276:23444326","23443776,23443779,23443781,23443784,23443794,23443821,23443826",7
"148007","ZF_NC_007134.7_23490814:23491823","23491314,23491323",2
"148008","ZF_NC_007134.7_23495303:23496326","23495803,23495826",2
"148009","ZF_NC_007134.7_23526516:23527568","23527016,23527022,23527025,23527028,23527037,23527068",6
"148010","ZF_NC_007134.7_23622408:23623408","23622908",1
"148011","ZF_NC_007134.7_23647468:23649292","23647968,23647986,23647991,23647999,23648007,23648024,23648066,23648731,23648757,23648792",10
"148012","ZF_NC_007134.7_23793950:23794950","23794450",1
"148013","ZF_NC_007134.7_23840226:23841479","23840726,23840743,23840784,23840979",4
"148014","ZF_NC_007134.7_24002331:24003419","24002831,24002855,24002862,24002919",4
"148015","ZF_NC_007134.7_24030240:24031312","24030740,24030755,24030767,24030770,24030779,24030812",6
"148016","ZF_NC_007134.7_24058816:24059816","24059316",1
"148017","ZF_NC_007134.7_24083201:24084281","24083701,24083730,24083760,24083781",4
"148018","ZF_NC_007134.7_24087555:24088630","24088055,24088107,24088123,24088130",4
"148019","ZF_NC_007134.7_24146476:24147751","24146976,24147186,24147188,24147251",4
"148020","ZF_NC_007134.7_24151773:24153213","24152273,24152713",2
"148021","ZF_NC_007134.7_24163791:24164791","24164291",1
"148022","ZF_NC_007134.7_24166406:24167461","24166906,24166916,24166952,24166961",4
"148023","ZF_NC_007134.7_24212247:24213259","24212747,24212759",2
"148024","ZF_NC_007134.7_24245286:24246346","24245786,24245794,24245804,24245834,24245846",5
"148025","ZF_NC_007134.7_24259019:24260563","24259519,24260004,24260034,24260063",4
"148026","ZF_NC_007134.7_24285475:24286475","24285975",1
"148027","ZF_NC_007134.7_24319762:24320762","24320262",1
"148028","ZF_NC_007134.7_24350666:24351666","24351166",1
"148029","ZF_NC_007134.7_24357814:24358845","24358314,24358319,24358332,24358345",4
"148030","ZF_NC_007134.7_24362786:24363786","24363286",1
"148031","ZF_NC_007134.7_24406240:24407240","24406740",1
"148032","ZF_NC_007134.7_24462465:24463524","24462965,24463005,24463024",3
"148033","ZF_NC_007134.7_24495528:24496580","24496028,24496034,24496045,24496074,24496080",5
"148034","ZF_NC_007134.7_24505809:24506809","24506309",1
"148035","ZF_NC_007134.7_24553898:24554931","24554398,24554420,24554431",3
"148036","ZF_NC_007134.7_24602762:24603822","24603262,24603264,24603277,24603279,24603305,24603322",6
"148037","ZF_NC_007134.7_24720232:24721232","24720732",1
"148038","ZF_NC_007134.7_24730007:24731072","24730507,24730539,24730572",3
"148039","ZF_NC_007134.7_24734561:24735561","24735061",1
"148040","ZF_NC_007134.7_24769994:24771016","24770494,24770504,24770516",3
"148041","ZF_NC_007134.7_24776709:24777734","24777209,24777211,24777234",3
"148042","ZF_NC_007134.7_24823471:24824686","24823971,24824019,24824037,24824040,24824051,24824111,24824130,24824177,24824186",9
"148043","ZF_NC_007134.7_24847738:24849719","24848238,24849173,24849212,24849219",4
"148044","ZF_NC_007134.7_24860373:24861408","24860873,24860876,24860883,24860908",4
"148045","ZF_NC_007134.7_24879371:24880562","24879871,24879876,24879931,24879936,24879950,24880009,24880031,24880062",8
"148046","ZF_NC_007134.7_24911092:24912165","24911592,24911597,24911660,24911665",4
"148047","ZF_NC_007134.7_24932435:24933692","24932935,24932950,24932953,24933192",4
"148048","ZF_NC_007134.7_24935209:24936243","24935709,24935735,24935743",3
"148049","ZF_NC_007134.7_24936556:24937609","24937056,24937083,24937096,24937109",4
"148050","ZF_NC_007134.7_24952060:24953079","24952560,24952579",2
"148051","ZF_NC_007134.7_25000929:25002007","25001429,25001507",2
"148052","ZF_NC_007134.7_25021509:25023248","25022009,25022748",2
"148053","ZF_NC_007134.7_25043479:25044529","25043979,25044029",2
"148054","ZF_NC_007134.7_25047372:25048372","25047872",1
"148055","ZF_NC_007134.7_25197304:25198304","25197804",1
"148056","ZF_NC_007134.7_25270208:25271246","25270708,25270713,25270746",3
"148057","ZF_NC_007134.7_25332875:25333892","25333375,25333392",2
"148058","ZF_NC_007134.7_25354353:25355353","25354853",1
"148059","ZF_NC_007134.7_25369442:25370474","25369942,25369974",2
"148060","ZF_NC_007134.7_25384011:25385071","25384511,25384527,25384536,25384562,25384564,25384571",6
"148061","ZF_NC_007134.7_25407141:25408141","25407641",1
"148062","ZF_NC_007134.7_25437551:25438553","25438051,25438053",2
"148063","ZF_NC_007134.7_25450584:25451646","25451084,25451093,25451115,25451146",4
"148064","ZF_NC_007134.7_25465070:25466070","25465570",1
"148065","ZF_NC_007134.7_25477514:25478554","25478014,25478047,25478054",3
"148066","ZF_NC_007134.7_25507946:25509186","25508446,25508491,25508515,25508518,25508661,25508686",6
"148067","ZF_NC_007134.7_25541764:25542778","25542264,25542275,25542278",3
"148068","ZF_NC_007134.7_25565652:25566684","25566152,25566184",2
"148069","ZF_NC_007134.7_25893303:25894526","25893803,25893959,25893965,25893970,25893978,25893998,25894001,25894003,25894026",9
"148070","ZF_NC_007134.7_25905871:25906901","25906371,25906401",2
"148071","ZF_NC_007134.7_25909838:25910882","25910338,25910382",2
"148072","ZF_NC_007134.7_25964185:25965185","25964685",1
"148073","ZF_NC_007134.7_25983264:25984316","25983764,25983816",2
"148074","ZF_NC_007134.7_26042408:26043408","26042908",1
"148075","ZF_NC_007134.7_26044372:26045372","26044872",1
"148076","ZF_NC_007134.7_26048864:26049902","26049364,26049402",2
"148077","ZF_NC_007134.7_26054708:26055708","26055208",1
"148078","ZF_NC_007134.7_26058042:26059083","26058542,26058549,26058552,26058561,26058568,26058583",6
"148079","ZF_NC_007134.7_26064513:26065548","26065013,26065017,26065026,26065048",4
"148080","ZF_NC_007134.7_26067570:26068626","26068070,26068084,26068101,26068126",4
"148081","ZF_NC_007134.7_26076441:26077441","26076941",1
"148082","ZF_NC_007134.7_26088712:26089746","26089212,26089231,26089246",3
"148083","ZF_NC_007134.7_26114723:26115775","26115223,26115233,26115270,26115275",4
"148084","ZF_NC_007134.7_26144492:26145528","26144992,26145028",2
"148085","ZF_NC_007134.7_26164788:26165788","26165288",1
"148086","ZF_NC_007134.7_26183292:26184323","26183792,26183811,26183823",3
"148087","ZF_NC_007134.7_26231766:26232766","26232266",1
"148088","ZF_NC_007134.7_26254777:26255777","26255277",1
"148089","ZF_NC_007134.7_26258890:26259897","26259390,26259397",2
"148090","ZF_NC_007134.7_26265502:26266569","26266002,26266014,26266022,26266049,26266052,26266069",6
"148091","ZF_NC_007134.7_26286400:26287400","26286900",1
"148092","ZF_NC_007134.7_26287992:26288992","26288492",1
"148093","ZF_NC_007134.7_26336880:26338063","26337380,26337507,26337563",3
"148094","ZF_NC_007134.7_26343181:26344181","26343681",1
"148095","ZF_NC_007134.7_26392445:26393523","26392945,26392950,26393001,26393007,26393023",5
"148096","ZF_NC_007134.7_26395676:26396676","26396176",1
