"","seq","methyl_pos","methyl_n"
"12423","AC_8_12743507:12745561","12744007,12744025,12744975,12744994,12745000,12745002,12745012,12745039,12745057,12745061",10
"12424","AC_8_12778670:12779782","12779170,12779176,12779220,12779272,12779282",5
"12425","AC_8_12842058:12843160","12842558,12842585,12842600,12842660",4
"12426","AC_8_12862581:12863709","12863081,12863090,12863102,12863113,12863116,12863125,12863136,12863139,12863162,12863180,12863204,12863209",12
"12427","AC_8_12915519:12916577","12916019,12916058,12916073,12916077",4
"12428","AC_8_12937705:12938705","12938205",1
"12429","AC_8_12992880:12993954","12993380,12993454",2
"12430","AC_8_13128161:13129206","13128661,13128676,13128688,13128706",4
"12431","AC_8_13165255:13166367","13165755,13165770,13165807,13165818,13165863,13165867",6
"12432","AC_8_13217414:13218523","13217914,13217953,13217990,13218023",4
"12433","AC_8_13282178:13283286","13282678,13282688,13282720,13282725,13282732,13282739,13282747,13282762,13282786",9
"12434","AC_8_13511166:13512288","13511666,13511674,13511690,13511724,13511783,13511788",6
"12435","AC_8_13780422:13781547","13780922,13780927,13780931,13780934,13780943,13780952,13780954,13781004,13781012,13781028,13781038,13781047",12
"12436","AC_8_13797780:13798888","13798280,13798288,13798338,13798340,13798354,13798385,13798388",7
"12437","AC_8_13890709:13891737","13891209,13891237",2
"12438","AC_8_14108176:14109286","14108676,14108694,14108730,14108745,14108761,14108764,14108768,14108786",8
"12439","AC_8_14115201:14116324","14115701,14115704,14115723,14115740,14115754,14115764,14115818,14115824",8
"12440","AC_8_14161095:14162113","14161595,14161613",2
"12441","AC_8_14164192:14165313","14164692,14164698,14164701,14164718,14164722,14164725,14164750,14164759,14164768,14164794,14164797,14164800,14164809,14164813",14
"12442","AC_8_14188439:14189559","14188939,14188944,14188950,14188953,14188959,14188962,14188986,14188997,14189000,14189019,14189027,14189056,14189059",13
"12443","AC_8_14218977:14220033","14219477,14219481,14219491,14219526,14219529,14219533",6
"12444","AC_8_14228475:14229551","14228975,14228978,14229005,14229027,14229035,14229051",6
"12445","AC_8_14325236:14326319","14325736,14325748,14325763,14325770,14325795,14325798,14325800,14325816,14325819",9
"12446","AC_8_14809301:14810347","14809801,14809825,14809828,14809844,14809847",5
"12447","AC_8_14915971:14917068","14916471,14916482,14916526,14916568",4
"12448","AC_8_15019302:15020416","15019802,15019820,15019823,15019825,15019828,15019839,15019847,15019851,15019857,15019868,15019871,15019873,15019876,15019882,15019893,15019899,15019901,15019903,15019916",19
"12449","AC_8_15025037:15026135","15025537,15025555,15025558,15025573,15025587,15025591,15025603,15025606,15025612,15025630,15025635",11
"12450","AC_8_15322145:15323234","15322645,15322700,15322708,15322711,15322734",5
"12451","AC_8_15355155:15356155","15355655",1
"12452","AC_8_15385984:15387027","15386484,15386527",2
"12453","AC_8_15470942:15472042","15471442,15471446,15471450,15471542",4
"12454","AC_8_15515647:15516725","15516147,15516158,15516187,15516196,15516210,15516225",6
"12455","AC_8_15557740:15558842","15558240,15558295,15558309,15558319,15558331,15558342",6
"12456","AC_8_15643593:15644657","15644093,15644145,15644157",3
"12457","AC_8_15690769:15691880","15691269,15691285,15691342,15691380",4
"12458","AC_8_15695207:15696250","15695707,15695732,15695750",3
"12459","AC_8_15774580:15775677","15775080,15775097,15775102,15775104,15775125,15775127,15775138,15775144,15775165,15775171,15775177",11
"12460","AC_8_15828740:15829833","15829240,15829244,15829250,15829324,15829333",5
"12461","AC_8_15864243:15865333","15864743,15864833",2
"12462","AC_8_15866635:15867729","15867135,15867229",2
"12463","AC_8_15906939:15908006","15907439,15907475,15907484,15907488,15907493,15907498,15907506",7
"12464","AC_8_15938572:15939668","15939072,15939077,15939127,15939129,15939133,15939135,15939140,15939147,15939168",9
"12465","AC_8_15961023:15962114","15961523,15961545,15961566,15961583,15961588,15961614",6
"12466","AC_8_16073544:16074650","16074044,16074098,16074114,16074127,16074150",5
"12467","AC_8_16084945:16085945","16085445",1
"12468","AC_8_16094735:16095781","16095235,16095259,16095262,16095264,16095268,16095271,16095274,16095281",8
"12469","AC_8_16110442:16111567","16110942,16111000,16111017,16111027,16111030,16111033,16111042,16111048,16111067",9
"12470","AC_8_16136811:16137900","16137311,16137350,16137370,16137379,16137400",5
"12471","AC_8_16264512:16265628","16265012,16265035,16265058,16265077,16265103,16265124,16265128",7
"12472","AC_8_16287878:16288993","16288378,16288388,16288454,16288460,16288463,16288481,16288493",7
"12473","AC_8_16300803:16301860","16301303,16301348,16301360",3
"12474","AC_8_16315993:16317104","16316493,16316538,16316550,16316571,16316604",5
"12475","AC_8_16563669:16564794","16564169,16564236,16564241,16564294",4
"12476","AC_8_16573559:16574559","16574059",1
"12477","AC_8_16594217:16595308","16594717,16594726,16594738,16594749,16594753,16594766,16594791,16594808",8
"12478","AC_8_16645510:16646573","16646010,16646073",2
"12479","AC_8_16685735:16686837","16686235,16686246,16686261,16686269,16686274,16686300,16686308,16686329,16686337",9
"12480","AC_8_16860706:16861796","16861206,16861224,16861260,16861284,16861296",5
"12481","AC_8_16879099:16880178","16879599,16879645,16879678",3
"12482","AC_8_16889387:16890500","16889887,16889909,16889921,16889924,16889933,16889942,16889961,16889965,16889981,16889996,16890000",11
"12483","AC_8_16892611:16893627","16893111,16893123,16893127",3
"12484","AC_8_16898526:16899651","16899026,16899032,16899035,16899044,16899050,16899059,16899068,16899071,16899077,16899080,16899089,16899091,16899098,16899108,16899116,16899122,16899125,16899145,16899151",19
"12485","AC_8_17082843:17083904","17083343,17083358,17083363,17083404",4
"12486","AC_8_17131220:17132337","17131720,17131727,17131753,17131761,17131803,17131812,17131826,17131837",8
"12487","AC_8_17148420:17149528","17148920,17148925,17148960,17148966,17148971,17148982,17148984,17148997,17149004,17149007,17149014,17149028",12
"12488","AC_8_17186743:17187858","17187243,17187246,17187267,17187322,17187354,17187358",6
"12489","AC_8_17211745:17212791","17212245,17212291",2
"12490","AC_8_17228042:17229605","17228542,17228626,17229105",3
"12491","AC_8_17371319:17372345","17371819,17371823,17371845",3
"12492","AC_8_17464070:17465160","17464570,17464582,17464588,17464594,17464612,17464649,17464660",7
"12493","AC_8_17506916:17508015","17507416,17507429,17507432,17507442,17507496,17507504,17507515",7
"12494","AC_8_17510223:17511320","17510723,17510726,17510745,17510757,17510768,17510772,17510796,17510808,17510820",9
"12495","AC_8_17588485:17589489","17588985,17588989",2
"12496","AC_8_17716794:17717894","17717294,17717369,17717385,17717394",4
"12497","AC_8_17723218:17724279","17723718,17723755,17723766,17723779",4
"12498","AC_8_17859949:17861058","17860449,17860458,17860479,17860498,17860509,17860514,17860528,17860543,17860550,17860552,17860558",11
"12499","AC_8_17864187:17865291","17864687,17864694,17864699,17864791",4
"12500","AC_8_18042360:18043479","18042860,18042874,18042876,18042888,18042890,18042894,18042940,18042951,18042953,18042979",10
"12501","AC_8_18435267:18436369","18435767,18435824,18435869",3
"12502","AC_8_18508890:18509991","18509390,18509404,18509407,18509419,18509466,18509470,18509491",7
"12503","AC_8_18697679:18698692","18698179,18698192",2
"12504","AC_8_18869047:18870156","18869547,18869552,18869569,18869572,18869589,18869595,18869599,18869609,18869620,18869624,18869629,18869652,18869656",13
"12505","AC_8_18886557:18887680","18887057,18887073,18887098,18887101,18887108,18887113,18887117,18887125,18887136,18887148,18887155,18887180",12
"12506","AC_8_18956394:18957432","18956894,18956932",2
"12507","AC_8_19082853:19083970","19083353,19083357,19083455,19083470",4
"12508","AC_8_19153978:19155091","19154478,19154486,19154488,19154492,19154499,19154504,19154509,19154518,19154549,19154555,19154558,19154560,19154564,19154569,19154571,19154579,19154581,19154591",18
"12509","AC_8_19158659:19159750","19159159,19159171,19159190,19159199,19159207,19159220,19159242,19159250",8
"12510","AC_8_19601112:19602112","19601612",1
"12511","AC_8_19731152:19732255","19731652,19731667,19731726,19731729,19731749,19731752,19731755",7
"12512","AC_8_19861534:19862653","19862034,19862045,19862056,19862067,19862081,19862098,19862107,19862111,19862132,19862137,19862145,19862147,19862153",13
"12513","AC_8_20038038:20039038","20038538",1
"12514","AC_8_20040350:20041429","20040850,20040853,20040929",3
"12515","AC_8_20140385:20141503","20140885,20140891,20140907,20140913,20140915,20140920,20140931,20140943,20140955,20140975,20140982,20141003",12
"12516","AC_8_20211155:20212269","20211655,20211762,20211765,20211769",4
"12517","AC_8_20234067:20235143","20234567,20234613,20234634,20234643",4
"12518","AC_8_20264590:20265686","20265090,20265101,20265112,20265156,20265167,20265173,20265177,20265186",8
"12519","AC_8_20274069:20275163","20274569,20274574,20274581,20274591,20274596,20274602,20274626,20274629,20274632,20274656,20274663",11
"12520","AC_8_20371592:20372710","20372092,20372152,20372210",3
"12521","AC_8_20805443:20806564","20805943,20805975,20805987,20805998,20806009,20806015,20806022,20806027,20806030,20806064",10
"12522","AC_8_20812537:20813606","20813037,20813083,20813086,20813096,20813102,20813106",6
"12523","AC_8_20873246:20874355","20873746,20873754,20873769,20873772,20873797,20873800,20873826,20873829,20873841,20873855",10
"12524","AC_8_20910262:20911379","20910762,20910802,20910813,20910825,20910828,20910841,20910849,20910852,20910869,20910879",10
"12525","AC_8_21025502:21026603","21026002,21026026,21026050,21026072,21026095,21026097,21026103",7
"12526","AC_8_21093546:21094663","21094046,21094056,21094077,21094101,21094103,21094105,21094157,21094163",8
"12527","AC_8_21351014:21352138","21351514,21351517,21351520,21351523,21351534,21351558,21351562,21351565,21351573,21351582,21351591,21351598,21351625,21351638",14
"12528","AC_8_21420163:21421258","21420663,21420688,21420736,21420752,21420758",5
"12529","AC_8_21490357:21491479","21490857,21490871,21490897,21490927,21490945,21490952,21490956,21490958,21490979",9
"12530","AC_8_21639369:21640369","21639869",1
"12531","AC_8_21662650:21663728","21663150,21663187,21663197,21663219,21663221,21663228",6
"12532","AC_8_21667011:21668089","21667511,21667583,21667589",3
"12533","AC_8_21878278:21879398","21878778,21878794,21878817,21878823,21878827,21878834,21878842,21878854,21878866,21878896,21878898",11
"12534","AC_8_21883945:21885059","21884445,21884459,21884532,21884555,21884559",5
"12535","AC_8_21890203:21891313","21890703,21890709,21890717,21890722,21890729,21890749,21890767,21890791,21890813",9
"12536","AC_8_21940921:21941950","21941421,21941450",2
"12537","AC_8_22063019:22064136","22063519,22063526,22063534,22063540,22063558,22063566,22063576,22063620,22063629,22063636",10
"12538","AC_8_22094092:22095092","22094592",1
"12539","AC_8_22097304:22098370","22097804,22097824,22097870",3
"12540","AC_8_22224156:22225235","22224656,22224667,22224677,22224685,22224707,22224731,22224735",7
"12541","AC_8_22265518:22266614","22266018,22266060,22266078,22266084,22266087,22266099,22266105,22266108,22266114",9
"12542","AC_8_22321393:22322494","22321893,22321899,22321903,22321905,22321923,22321940,22321945,22321947,22321954,22321959,22321963,22321971,22321978,22321981,22321994",15
"12543","AC_8_22333916:22334973","22334416,22334473",2
"12544","AC_8_22429304:22430373","22429804,22429814,22429873",3
"12545","AC_8_22626305:22627305","22626805",1
"12546","AC_8_22788939:22790066","22789439,22789451,22789465,22789478,22789491,22789513,22789543,22789566",8
"12547","AC_8_22816682:22817787","22817182,22817184,22817193,22817201,22817205,22817209,22817233,22817262,22817273,22817287",10
"12548","AC_8_23544409:23545510","23544909,23544920,23544935,23545007,23545010",5
"12549","AC_8_23888978:23890096","23889478,23889510,23889565,23889596",4
"12550","AC_8_24047903:24049024","24048403,24048425,24048428,24048466,24048492,24048524",6
"12551","AC_8_24167545:24168586","24168045,24168054,24168058,24168063,24168073,24168075,24168086",7
"12552","AC_8_24327541:24328632","24328041,24328070,24328094,24328101,24328130,24328132",6
"12553","AC_8_24332433:24333513","24332933,24332943,24332946,24332959,24332962,24332984,24333003,24333007,24333010,24333013",10
"12554","AC_8_24363700:24364700","24364200",1
"12555","AC_8_24420901:24421926","24421401,24421422,24421426",3
"12556","AC_8_24433052:24434131","24433552,24433559,24433565,24433574,24433592,24433595,24433604,24433612,24433622,24433631",10
"12557","AC_8_24530926:24531952","24531426,24531452",2
"12558","AC_8_24702396:24703513","24702896,24702904,24702983,24703013",4
"12559","AC_8_25162138:25163219","25162638,25162673,25162694,25162705,25162714,25162719",6
"12560","AC_8_25405627:25406739","25406127,25406129,25406131,25406143,25406148,25406155,25406162,25406173,25406175,25406213,25406226,25406230,25406233,25406239",14
"12561","AC_8_25502089:25503173","25502589,25502603,25502627,25502659,25502668,25502673",6
"12562","AC_8_25514231:25515336","25514731,25514747,25514754,25514794,25514796,25514811,25514817,25514836",8
"12563","AC_8_25515628:25516684","25516128,25516158,25516163,25516184",4
"12564","AC_8_25990375:25991446","25990875,25990905,25990915,25990918,25990942,25990946",6
"12565","AC_8_26199144:26200190","26199644,26199690",2
"12566","AC_8_26211151:26212189","26211651,26211673,26211689",3
"12567","AC_8_26350509:26351586","26351009,26351039,26351047,26351057,26351077,26351086",6
"12568","AC_8_26502759:26503806","26503259,26503281,26503306",3
"12569","AC_8_26523266:26524271","26523766,26523771",2
"12570","AC_8_26722034:26723132","26722534,26722543,26722565,26722581,26722597,26722603,26722620,26722624,26722632",9
"12571","AC_8_26735960:26737074","26736460,26736463,26736474,26736505,26736538,26736546,26736551,26736553,26736574",9
"12572","AC_8_26877043:26878152","26877543,26877548,26877557,26877573,26877577,26877607,26877610,26877613,26877619,26877622,26877628,26877634,26877647,26877650,26877652",15
"12573","AC_8_27015187:27016301","27015687,27015725,27015763,27015766,27015776,27015780,27015782,27015790,27015801",9
"12574","AC_8_27276419:27277522","27276919,27276938,27276948,27277000,27277012,27277022",6
"12575","AC_8_27600765:27601870","27601265,27601267,27601270,27601276,27601285,27601292,27601316,27601370",8
"12576","AC_8_27790559:27791653","27791059,27791086,27791102,27791153",4
"12577","AC_8_27810558:27811624","27811058,27811065,27811067,27811114,27811124",5
"12578","AC_8_27868921:27870043","27869421,27869451,27869454,27869501,27869505,27869514,27869518,27869536,27869543",9
"12579","AC_8_27955541:27956663","27956041,27956067,27956069,27956079,27956082,27956098,27956111,27956128,27956163",9
"12580","AC_8_27976307:27977378","27976807,27976826,27976837,27976847,27976858,27976875,27976878",7
"12581","AC_8_28014918:28015918","28015418",1
"12582","AC_8_28416506:28417621","28417006,28417025,28417059,28417086,28417121",5
"12583","AC_8_28452593:28454617","28453093,28453098,28453111,28453150,28453153,28453160,28453174,28454036,28454041,28454045,28454058,28454113,28454117",13
"12584","AC_8_28601805:28602871","28602305,28602307,28602323,28602341,28602347,28602359,28602364,28602371",8
"12585","AC_8_28820836:28821963","28821336,28821396,28821412,28821425,28821463",5
"12586","AC_8_28845099:28846114","28845599,28845606,28845614",3
"12587","AC_8_28893381:28894455","28893881,28893924,28893929,28893932,28893942,28893949,28893951,28893955",8
"12588","AC_8_28932861:28933973","28933361,28933423,28933446,28933449,28933473",5
"12589","AC_8_29033220:29034320","29033720,29033734,29033740,29033763,29033767,29033773,29033785,29033793,29033820",9
"12590","AC_8_29257079:29258173","29257579,29257590,29257617,29257627,29257633,29257657,29257663,29257673",8
"12591","AC_8_29334048:29335071","29334548,29334556,29334571",3
"12592","AC_8_147703:148816","148203,148208,148221,148240,148244,148262,148316",7
"12593","AC_8_189639:190720","190139,190165,190179,190205,190220",5
"12594","AC_8_352992:354043","353492,353508,353530,353538,353543",5
"12595","AC_8_454923:456042","455423,455438,455459,455483,455532,455542",6
"12596","AC_8_468031:469146","468531,468550,468556,468585,468604,468607,468610,468643,468646",9
"12597","AC_8_527701:528748","528201,528218,528235,528242,528248",5
"12598","AC_8_688044:689159","688544,688547,688573,688585,688597,688600,688618,688623,688640,688659",10
"12599","AC_8_893453:894558","893953,893974,893984,893995,893998,894000,894003,894006,894009,894017,894019,894026,894058",13
"12600","AC_8_967959:968959","968459",1
"12601","AC_8_1000437:1001556","1000937,1000957,1000960,1000970,1000985,1000988,1001002,1001016,1001022,1001030,1001041,1001056",12
"12602","AC_8_1008199:1009288","1008699,1008701,1008788",3
"12603","AC_8_1134219:1135327","1134719,1134724,1134728,1134730,1134742,1134748,1134758,1134766,1134802,1134807,1134810,1134820,1134827",13
"12604","AC_8_1155056:1156170","1155556,1155567,1155575,1155577,1155581,1155611,1155613,1155670",8
"12605","AC_8_1274348:1275439","1274848,1274862,1274882,1274888,1274902,1274909,1274913,1274925,1274930,1274933,1274939",11
"12606","AC_8_1574182:1575261","1574682,1574688,1574723,1574761",4
"12607","AC_8_1757907:1759030","1758407,1758418,1758457,1758471,1758481,1758483,1758489,1758497,1758504,1758530",10
"12608","AC_8_1958727:1959823","1959227,1959261,1959301,1959311,1959313,1959323",6
"12609","AC_8_2161780:2162902","2162280,2162287,2162291,2162295,2162298,2162301,2162308,2162318,2162322,2162332,2162337,2162341,2162344,2162355,2162377,2162379,2162383,2162388,2162402",19
"12610","AC_8_2216819:2217944","2217319,2217322,2217334,2217346,2217356,2217373,2217393,2217405,2217444",9
"12611","AC_8_2230490:2231490","2230990",1
"12612","AC_8_2264341:2265425","2264841,2264905,2264925",3
"12613","AC_8_2294200:2295273","2294700,2294718,2294740,2294773",4
"12614","AC_8_2385187:2386275","2385687,2385696,2385706,2385709,2385716,2385756,2385775",7
"12615","AC_8_2626444:2627513","2626944,2626954,2626959,2626966,2626994,2627013",6
"12616","AC_8_2677011:2678111","2677511,2677534,2677537,2677576,2677588,2677611",6
"12617","AC_8_2811439:2812546","2811939,2811963,2811978,2811981,2811996,2812009,2812021,2812023,2812046",9
"12618","AC_8_2828139:2829246","2828639,2828649,2828658,2828663,2828678,2828687,2828709,2828737,2828746",9
"12619","AC_8_2946951:2948071","2947451,2947470,2947472,2947476,2947497,2947509,2947517,2947532,2947571",9
"12620","AC_8_3191399:3192507","3191899,3191935,3191983,3192001,3192007",5
"12621","AC_8_3454931:3455931","3455431",1
"12622","AC_8_3805397:3806512","3805897,3805915,3805936,3805940,3805959,3805977,3805981,3806006,3806012",9
"12623","AC_8_3817231:3818301","3817731,3817736,3817801",3
"12624","AC_8_4030680:4031787","4031180,4031207,4031213,4031231,4031238,4031258,4031276,4031283,4031287",9
"12625","AC_8_4061497:4062614","4061997,4062008,4062071,4062105,4062114",5
"12626","AC_8_4073062:4074138","4073562,4073574,4073604,4073616,4073619,4073635,4073638",7
"12627","AC_8_4098561:4099676","4099061,4099096,4099121,4099152,4099160,4099176",6
"12628","AC_8_4178697:4179744","4179197,4179224,4179237,4179244",4
"12629","AC_8_4251886:4252978","4252386,4252405,4252412,4252423,4252428,4252450,4252455,4252475,4252478",9
"12630","AC_8_4311393:4312511","4311893,4311896,4311899,4311927,4311971,4312011",6
"12631","AC_8_4374099:4375217","4374599,4374603,4374605,4374608,4374618,4374653,4374658,4374666,4374676,4374678,4374682,4374692,4374717",13
"12632","AC_8_4887338:4888440","4887838,4887851,4887856,4887880,4887893,4887900,4887923,4887940",8
"12633","AC_8_4949493:4950616","4949993,4949997,4950035,4950046,4950052,4950056,4950071,4950074,4950079,4950083,4950093,4950098,4950110,4950116",14
"12634","AC_8_5059198:5060324","5059698,5059711,5059739,5059751,5059753,5059790,5059792,5059810,5059819,5059822,5059824",11
"12635","AC_8_5390328:5391437","5390828,5390833,5390855,5390874,5390880,5390893,5390914,5390917,5390937",9
"12636","AC_8_5712682:5713706","5713182,5713188,5713206",3
"12637","AC_8_5809194:5810273","5809694,5809761,5809765,5809773",4
"12638","AC_8_5812830:5813933","5813330,5813354,5813375,5813378,5813416,5813424,5813433",7
"12639","AC_8_5903245:5904352","5903745,5903750,5903754,5903758,5903767,5903773,5903776,5903782,5903795,5903808,5903811,5903814,5903838,5903852",14
"12640","AC_8_5951475:5952593","5951975,5951980,5951998,5952013,5952019,5952025,5952036,5952062,5952073,5952093",10
"12641","AC_8_5993801:5994858","5994301,5994358",2
"12642","AC_8_6371386:6372479","6371886,6371979",2
"12643","AC_8_6391151:6392225","6391651,6391672,6391725",3
"12644","AC_8_6392562:6393562","6393062",1
"12645","AC_8_6800982:6802110","6801482,6801559,6801601,6801610",4
"12646","AC_8_6864241:6865364","6864741,6864750,6864759,6864779,6864785,6864797,6864803,6864816,6864822,6864840,6864843,6864849,6864855,6864858,6864864",15
"12647","AC_8_7277532:7278635","7278032,7278044,7278108,7278111,7278133,7278135",6
"12648","AC_8_7401900:7402954","7402400,7402406,7402454",3
"12649","AC_8_7412465:7413587","7412965,7412972,7412975,7412982,7412985,7412997,7413000,7413021,7413023,7413026,7413031,7413035,7413039,7413042,7413049,7413058,7413061,7413083,7413087",19
"12650","AC_8_7520200:7521304","7520700,7520731,7520780,7520804",4
"12651","AC_8_7622589:7624456","7623089,7623154,7623163,7623169,7623192,7623200,7623206,7623208,7623827,7623837,7623882,7623906,7623926,7623929,7623931,7623937,7623941,7623954,7623956",19
"12652","AC_8_7701907:7703013","7702407,7702432,7702434,7702437,7702447,7702458,7702461,7702473,7702497,7702513",10
"12653","AC_8_7726033:7727108","7726533,7726565,7726581,7726604,7726606,7726608",6
"12654","AC_8_7756927:7758042","7757427,7757485,7757491,7757521,7757542",5
"12655","AC_8_7867430:7868462","7867930,7867954,7867957,7867959,7867962",5
"12656","AC_8_7985568:7986658","7986068,7986078,7986117,7986158",4
"12657","AC_8_8055347:8056389","8055847,8055885,8055889",3
"12658","AC_8_8064582:8065643","8065082,8065109,8065118,8065143",4
"12659","AC_8_8199435:8200484","8199935,8199946,8199966,8199969,8199984",5
"12660","AC_8_8311973:8313093","8312473,8312554,8312557,8312573,8312581,8312588,8312593",7
"12661","AC_8_8461063:8462084","8461563,8461584",2
"12662","AC_8_8470019:8471112","8470519,8470524,8470538,8470545,8470548,8470556,8470575,8470581,8470609,8470612",10
"12663","AC_8_8479949:8481065","8480449,8480456,8480461,8480465,8480471,8480479,8480486,8480488,8480494,8480500,8480506,8480509,8480512,8480518,8480524,8480527,8480529,8480545,8480547,8480554,8480557,8480565",22
"12664","AC_8_8509245:8510349","8509745,8509748,8509751,8509757,8509759,8509762,8509773,8509786,8509811,8509831,8509846,8509849",12
"12665","AC_8_8559375:8560450","8559875,8559939,8559950",3
"12666","AC_8_8617307:8618427","8617807,8617820,8617838,8617846,8617851,8617862,8617864,8617897,8617905,8617909,8617915,8617918,8617921,8617924,8617927",15
"12667","AC_8_8847919:8849011","8848419,8848429,8848458,8848463,8848499,8848511",6
"12668","AC_8_9061533:9062655","9062033,9062089,9062093,9062095,9062143,9062155",6
"12669","AC_8_9094925:9096024","9095425,9095428,9095432,9095435,9095437,9095475,9095524",7
"12670","AC_8_9130973:9131995","9131473,9131495",2
"12671","AC_8_9209002:9210112","9209502,9209507,9209514,9209526,9209538,9209544,9209567,9209578,9209612",9
"12672","AC_8_9428973:9430030","9429473,9429475,9429483,9429501,9429528,9429530",6
"12673","AC_8_9661472:9662585","9661972,9661977,9661986,9661998,9662006,9662013,9662018,9662034,9662040,9662085",10
"12674","AC_8_9674923:9675996","9675423,9675433,9675457,9675472,9675483,9675496",6
"12675","AC_8_9717725:9718829","9718225,9718329",2
"12676","AC_8_9777571:9778647","9778071,9778076,9778111,9778147",4
"12677","AC_8_9800661:9801776","9801161,9801167,9801171,9801183,9801199,9801206,9801224,9801229,9801235,9801242,9801245,9801248,9801257,9801260,9801265,9801268,9801272,9801276",18
"12678","AC_8_9875283:9876328","9875783,9875828",2
"12679","AC_8_9887038:9888165","9887538,9887556,9887590,9887616,9887619,9887640,9887651,9887665",8
"12680","AC_8_10077382:10078495","10077882,10077903,10077906,10077908,10077911,10077921,10077924,10077927,10077930,10077938,10077940,10077943,10077959,10077962,10077978,10077981,10077986,10077992,10077995",19
"12681","AC_8_10182437:10183511","10182937,10182951,10183006,10183011",4
"12682","AC_8_10414533:10415661","10415033,10415045,10415048,10415050,10415055,10415069,10415083,10415086,10415094,10415100,10415108,10415118,10415125,10415141,10415147,10415153,10415161",17
"12683","AC_8_10712110:10713230","10712610,10712620,10712681,10712690,10712730",5
"12684","AC_8_10736777:10737832","10737277,10737285,10737309,10737332",4
"12685","AC_8_10795357:10796458","10795857,10795869,10795894,10795954,10795958",5
"12686","AC_8_10896729:10897829","10897229,10897241,10897259,10897265,10897285,10897295,10897301,10897303,10897309,10897329",10
"12687","AC_8_10908937:10910047","10909437,10909446,10909454,10909464,10909473,10909476,10909478,10909509,10909518,10909527,10909533,10909536,10909545,10909547",14
"12688","AC_8_11033522:11034628","11034022,11034046,11034054,11034060,11034084,11034088,11034109,11034115,11034128",9
"12689","AC_8_11042701:11043817","11043201,11043203,11043230,11043237,11043241,11043266,11043269,11043282,11043304,11043317",10
"12690","AC_8_11304054:11305131","11304554,11304625,11304631",3
"12691","AC_8_11367221:11368309","11367721,11367723,11367726,11367740,11367744,11367799,11367801,11367809",8
"12692","AC_8_11451052:11452177","11451552,11451560,11451567,11451572,11451596,11451658,11451677",7
"12693","AC_8_11895040:11896040","11895540",1
"12694","AC_8_11922003:11923101","11922503,11922512,11922525,11922544,11922553,11922562,11922579,11922587,11922594,11922596,11922601",11
"12695","AC_8_11993640:11994747","11994140,11994178,11994247",3
"12696","AC_8_12120160:12121203","12120660,12120676,12120703",3
"12697","AC_8_12133691:12134806","12134191,12134193,12134201,12134204,12134213,12134219,12134233,12134244,12134262,12134265,12134269,12134276,12134299,12134303,12134306",15
"12698","AC_8_12175876:12176894","12176376,12176379,12176394",3
"12699","AC_8_12287757:12288768","12288257,12288268",2
"12700","AC_8_12305587:12306673","12306087,12306108,12306121,12306130,12306143,12306155,12306158,12306162,12306173",9
"12701","AC_8_12325876:12326995","12326376,12326381,12326394,12326461,12326473,12326495",6
"12702","AC_8_12435597:12436629","12436097,12436101,12436105,12436109,12436113,12436117,12436121,12436125,12436129",9
"12703","AC_8_12470635:12471635","12471135",1
"12704","AC_8_12578973:12580054","12579473,12579482,12579490,12579497,12579503,12579509,12579512,12579518,12579524,12579527,12579533,12579542,12579554",13
"12705","AC_8_12590438:12591519","12590938,12590947,12590968,12590980,12590985,12590989,12591019",7
"12706","AC_8_12620569:12621683","12621069,12621073,12621159,12621183",4
"12707","AC_8_12627416:12628541","12627916,12627923,12627946,12627958,12627980,12627997,12628036,12628041",8
"12708","AC_8_12629009:12630085","12629509,12629512,12629519,12629557,12629561,12629571,12629585",7
"12709","AC_8_12778832:12779891","12779332,12779365,12779372,12779391",4
"12710","AC_8_12842311:12843311","12842811",1
"12711","AC_8_12849200:12850271","12849700,12849711,12849715,12849756,12849761,12849771",6
"12712","AC_8_12915675:12916761","12916175,12916180,12916234,12916240,12916261",5
"12713","AC_8_12931276:12932397","12931776,12931804,12931814,12931847,12931878,12931897",6
"12714","AC_8_12937818:12938930","12938318,12938328,12938331,12938334,12938341,12938356,12938359,12938370,12938375,12938400,12938406,12938430",12
"12715","AC_8_12965008:12966116","12965508,12965523,12965535,12965571,12965601,12965616",6
"12716","AC_8_13010676:13011792","13011176,13011196,13011198,13011201,13011229,13011232,13011247,13011268,13011280,13011283,13011292",11
"12717","AC_8_13071747:13072855","13072247,13072257,13072346,13072355",4
"12718","AC_8_13157679:13158772","13158179,13158183,13158215,13158240,13158269,13158272",6
"12719","AC_8_13165401:13166519","13165901,13165904,13165909,13165912,13165918,13165935,13165951,13165971,13165990,13165998,13166011,13166019",12
"12720","AC_8_13197436:13198523","13197936,13197945,13197969,13197975,13197980,13198011,13198023",7
"12721","AC_8_13228114:13229217","13228614,13228621,13228627,13228640,13228647,13228650,13228669,13228701,13228717",9
"12722","AC_8_13262674:13263674","13263174",1
"12723","AC_8_13712199:13713257","13712699,13712704,13712707,13712757",4
"12724","AC_8_13867457:13868583","13867957,13867968,13867980,13867984,13867988,13868011,13868018,13868025,13868033,13868035,13868047,13868058,13868062,13868083",14
"12725","AC_8_14108330:14109388","14108830,14108833,14108839,14108855,14108869,14108884,14108888",7
"12726","AC_8_14115377:14116454","14115877,14115900,14115904,14115918,14115920,14115922,14115924,14115936,14115940,14115954",10
