"","seq","methyl_pos","methyl_n"
"15729","EH_Chr7_20105266:20106362","20105766,20105774,20105790,20105819,20105838,20105842,20105862",7
"15730","EH_Chr7_20121377:20122539","20121877,20121883,20121892,20121912,20121915,20121919,20122005,20122010,20122039",9
"15731","EH_Chr7_20333612:20334662","20334112,20334162",2
"15732","EH_Chr7_20570402:20571603","20570902,20570914,20570918,20570923,20570962,20570980,20570992,20570997,20571011,20571018,20571053,20571056,20571064,20571071,20571089,20571095,20571103",17
"15733","EH_Chr7_20617438:20618618","20617938,20617944,20617953,20618008,20618012,20618017,20618030,20618052,20618074,20618098,20618118",11
"15734","EH_Chr7_20699978:20701208","20700478,20700516,20700522,20700534,20700545,20700558,20700567,20700576,20700592,20700603,20700616,20700618,20700630,20700708",14
"15735","EH_Chr7_20804304:20805306","20804804,20804806",2
"15736","EH_Chr7_20811178:20812338","20811678,20811706,20811721,20811744,20811752,20811781,20811792,20811804,20811838",9
"15737","EH_Chr7_20826849:20827849","20827349",1
"15738","EH_Chr7_20867146:20868270","20867646,20867664,20867704,20867718,20867733,20867743,20867770",7
"15739","EH_Chr7_21013056:21014115","21013556,21013570,21013575,21013582,21013584,21013595,21013615",7
"15740","EH_Chr7_21035396:21036396","21035896",1
"15741","EH_Chr7_21105833:21106973","21106333,21106473",2
"15742","EH_Chr7_21171470:21172621","21171970,21172061,21172121",3
"15743","EH_Chr7_21174956:21176111","21175456,21175477,21175611",3
"15744","EH_Chr7_21252718:21253724","21253218,21253224",2
"15745","EH_Chr7_21308624:21309796","21309124,21309165,21309261,21309296",4
"15746","EH_Chr7_21316284:21317389","21316784,21316788,21316815,21316839,21316842,21316846,21316853,21316861,21316878,21316885,21316889",11
"15747","EH_Chr7_21367886:21369092","21368386,21368410,21368415,21368424,21368485,21368496,21368510,21368534,21368558,21368562,21368565,21368592",12
"15748","EH_Chr7_21432437:21433554","21432937,21432965,21432993,21433008,21433018,21433054",6
"15749","EH_Chr7_21434811:21435913","21435311,21435413",2
"15750","EH_Chr7_21452107:21453139","21452607,21452635,21452639",3
"15751","EH_Chr7_21487567:21488758","21488067,21488117,21488166,21488177,21488211,21488230,21488241,21488247,21488258",9
"15752","EH_Chr7_21569530:21571624","21570030,21570036,21570041,21570050,21570060,21570069,21570072,21570079,21570094,21570097,21570100,21570166,21570169,21570172,21570192,21570194,21570208,21570216,21570229,21570234,21570940,21570943,21570955,21570962,21570977,21570992,21571007,21571016,21571027,21571047,21571090,21571099,21571124",33
"15753","EH_Chr7_21572319:21573537","21572819,21572836,21572843,21572861,21572875,21572881,21572924,21572938,21572940,21572966,21572972,21572978,21572996,21573014,21573037",15
"15754","EH_Chr7_21577394:21578590","21577894,21577906,21577910,21577915,21577925,21577933,21577953,21577958,21577975,21578002,21578007,21578013,21578030,21578037,21578043,21578071,21578090",17
"15755","EH_Chr7_21589645:21590734","21590145,21590202,21590219,21590234",4
"15756","EH_Chr7_21603222:21604451","21603722,21603729,21603733,21603744,21603775,21603780,21603795,21603804,21603807,21603810,21603813,21603816,21603821,21603830,21603840,21603860,21603868,21603884,21603891,21603904,21603911,21603915,21603919,21603926,21603945,21603951",26
"15757","EH_Chr7_21683473:21684690","21683973,21684006,21684019,21684042,21684079,21684137,21684162,21684168,21684183,21684190",10
"15758","EH_Chr7_21684920:21686092","21685420,21685438,21685457,21685463,21685478,21685488,21685498,21685511,21685516,21685519,21685528,21685537,21685546,21685549,21685556,21685559,21685561,21685563,21685582,21685587,21685592",21
"15759","EH_Chr7_21688624:21689873","21689124,21689161,21689170,21689185,21689194,21689207,21689213,21689219,21689240,21689263,21689265,21689278,21689281,21689292,21689304,21689309,21689314,21689333,21689337,21689343,21689369,21689373",22
"15760","EH_Chr7_21757336:21758471","21757836,21757838,21757876,21757878,21757897,21757952,21757971",7
"15761","EH_Chr7_21762580:21763714","21763080,21763142,21763214",3
"15762","EH_Chr7_21858007:21859207","21858507,21858512,21858528,21858532,21858534,21858538,21858564,21858583,21858596,21858608,21858614,21858617,21858624,21858677,21858679,21858697,21858707",17
"15763","EH_Chr7_21862939:21864105","21863439,21863483,21863492,21863506,21863512,21863514,21863517,21863528,21863549,21863559,21863568,21863585,21863599,21863605",14
"15764","EH_Chr7_21864661:21865845","21865161,21865207,21865285,21865292,21865315,21865330,21865345",7
"15765","EH_Chr7_21866775:21867964","21867275,21867312,21867316,21867319,21867341,21867357,21867364,21867386,21867396,21867400,21867428,21867445,21867450,21867464",14
"15766","EH_Chr7_21870960:21873239","21871460,21871644,21871662,21871670,21872574,21872704,21872739",7
"15767","EH_Chr7_21972609:21973871","21973109,21973111,21973126,21973135,21973165,21973172,21973189,21973193,21973207,21973225,21973234,21973244,21973252,21973259,21973264,21973275,21973285,21973297,21973309,21973314,21973324,21973331,21973371",23
"15768","EH_Chr7_21974051:21975279","21974551,21974559,21974562,21974564,21974573,21974584,21974593,21974605,21974611,21974623,21974626,21974638,21974644,21974648,21974655,21974665,21974669,21974671,21974692,21974701,21974704,21974707,21974744,21974748,21974753,21974756,21974773,21974779",28
"15769","EH_Chr7_21978077:21979204","21978577,21978581,21978607,21978619,21978634,21978675,21978700,21978702,21978704",9
"15770","EH_Chr7_21990467:21991604","21990967,21990991,21991022,21991047,21991087,21991090,21991098,21991104",8
"15771","EH_Chr7_22006828:22008028","22007328,22007351,22007443,22007445,22007480,22007528",6
"15772","EH_Chr7_22011817:22012938","22012317,22012357,22012360,22012363,22012366,22012381,22012383,22012385,22012401,22012405,22012407,22012418,22012423,22012438",14
"15773","EH_Chr7_22082346:22083552","22082846,22082855,22082859,22082861,22082866,22082879,22082914,22082947,22082952,22083019,22083052",11
"15774","EH_Chr7_22105499:22106540","22105999,22106030,22106037,22106040",4
"15775","EH_Chr7_22138646:22139646","22139146",1
"15776","EH_Chr7_22162007:22163207","22162507,22162516,22162532,22162538,22162542,22162549,22162562,22162572,22162585,22162611,22162636,22162644,22162694,22162702,22162707",15
"15777","EH_Chr7_22171811:22173019","22172311,22172316,22172327,22172330,22172343,22172363,22172378,22172381,22172398,22172408,22172415,22172442,22172447,22172462,22172519",15
"15778","EH_Chr7_22201183:22202314","22201683,22201708,22201715,22201727,22201739,22201761,22201807,22201814",8
"15779","EH_Chr7_22355876:22357068","22356376,22356378,22356386,22356400,22356421,22356432,22356466,22356470,22356481,22356517,22356560,22356568",12
"15780","EH_Chr7_22412005:22413141","22412505,22412515,22412548,22412550,22412557,22412593,22412634,22412639,22412641",9
"15781","EH_Chr7_22415311:22416505","22415811,22415814,22415911,22415927,22415945,22415955,22415994,22416005",8
"15782","EH_Chr7_22505099:22506357","22505599,22505620,22505623,22505665,22505671,22505683,22505694,22505707,22505716,22505725,22505752,22505764,22505767,22505830,22505836,22505857",16
"15783","EH_Chr7_22585819:22586982","22586319,22586324,22586332,22586346,22586349,22586352,22586361,22586383,22586390,22586411,22586434,22586457,22586459,22586477,22586482",15
"15784","EH_Chr7_22729999:22730999","22730499",1
"15785","EH_Chr7_22799991:22801176","22800491,22800494,22800498,22800505,22800515,22800522,22800531,22800540,22800548,22800562,22800566,22800573,22800576,22800582,22800588,22800606,22800610,22800617,22800620,22800644,22800651,22800654,22800676",23
"15786","EH_Chr7_22831923:22833064","22832423,22832427,22832430,22832433,22832447,22832498,22832526,22832548,22832564",9
"15787","EH_Chr7_22835301:22836301","22835801",1
"15788","EH_Chr7_22868540:22869790","22869040,22869066,22869132,22869134,22869183,22869221,22869241,22869255,22869260,22869290",10
"15789","EH_Chr7_22926861:22928070","22927361,22927386,22927408,22927434,22927469,22927472,22927482,22927501,22927514,22927524,22927541,22927543,22927554,22927560,22927570",15
"15790","EH_Chr7_23264689:23265818","23265189,23265299,23265318",3
"15791","EH_Chr7_23277989:23279031","23278489,23278502,23278507,23278531",4
"15792","EH_Chr7_23380302:23381446","23380802,23380827,23380888,23380946",4
"15793","EH_Chr7_23455100:23456186","23455600,23455608,23455612,23455627,23455658,23455681,23455686",7
"15794","EH_Chr7_23605483:23606483","23605983",1
"15795","EH_Chr7_23608742:23609826","23609242,23609285,23609290,23609293,23609309,23609326",6
"15796","EH_Chr7_23627239:23628452","23627739,23627777,23627793,23627808,23627817,23627826,23627829,23627847,23627853,23627870,23627904,23627907,23627924,23627934,23627943,23627952",16
"15797","EH_Chr7_23645912:23647095","23646412,23646415,23646451,23646498,23646501,23646504,23646514,23646524,23646540,23646583,23646595",11
"15798","EH_Chr7_23741555:23742630","23742055,23742070,23742072,23742112,23742118,23742130",6
"15799","EH_Chr7_23808813:23809950","23809313,23809433,23809450",3
"15800","EH_Chr7_23811949:23813092","23812449,23812451,23812454,23812484,23812523,23812592",6
"15801","EH_Chr7_23882924:23884152","23883424,23883452,23883552,23883602,23883652",5
"15802","EH_Chr7_23956625:23957800","23957125,23957128,23957132,23957151,23957187,23957208,23957211,23957215,23957245,23957272,23957276,23957282,23957287,23957289,23957292,23957300",16
"15803","EH_Chr7_24007493:24008643","24007993,24008052,24008059,24008088,24008097,24008107,24008111,24008120,24008123,24008138,24008143",11
"15804","EH_Chr7_24042230:24043230","24042730",1
"15805","EH_Chr7_24043679:24044852","24044179,24044198,24044214,24044260,24044274,24044279,24044328,24044340,24044348,24044352",10
"15806","EH_Chr7_24182874:24184056","24183374,24183385,24183393,24183400,24183402,24183419,24183426,24183429,24183437,24183441,24183453,24183473,24183490,24183504,24183509,24183511,24183513,24183522,24183554,24183556",20
"15807","EH_Chr7_24318314:24319472","24318814,24318843,24318891,24318909,24318946,24318957,24318972",7
"15808","EH_Chr7_24343799:24344799","24344299",1
"15809","EH_Chr7_24384250:24385296","24384750,24384761,24384796",3
"15810","EH_Chr7_24411113:24412218","24411613,24411718",2
"15811","EH_Chr7_24519265:24520397","24519765,24519787,24519814,24519846,24519848,24519860,24519868,24519876,24519881,24519887,24519897",11
"15812","EH_Chr7_24581682:24582852","24582182,24582188,24582190,24582239,24582248,24582252,24582340,24582352",8
"15813","EH_Chr7_24723472:24724472","24723972",1
"15814","EH_Chr7_24761248:24762446","24761748,24761760,24761832,24761837,24761840,24761871,24761873,24761894,24761913,24761929,24761935,24761946",12
"15815","EH_Chr7_24824442:24825708","24824942,24824973,24824987,24825056,24825061,24825125,24825128,24825133,24825136,24825138,24825144,24825149,24825153,24825162,24825179,24825181,24825199,24825208",18
"15816","EH_Chr7_24941747:24942801","24942247,24942249,24942263,24942281,24942289,24942301",6
"15817","EH_Chr7_24962769:24963955","24963269,24963272,24963296,24963306,24963325,24963427,24963429,24963431,24963434,24963440,24963455",11
"15818","EH_Chr7_25028912:25030094","25029412,25029468,25029472,25029477,25029490,25029494,25029498,25029518,25029553,25029565,25029570,25029588,25029594",13
"15819","EH_Chr7_25250796:25251986","25251296,25251305,25251310,25251332,25251342,25251346,25251350,25251355,25251359,25251361,25251364,25251368,25251385,25251391,25251401,25251409,25251425,25251448,25251459,25251484,25251486",21
"15820","EH_Chr7_25280617:25281617","25281117",1
"15821","EH_Chr7_25287183:25288422","25287683,25287703,25287772,25287778,25287812,25287898,25287907,25287922",8
"15822","EH_Chr7_25345294:25346346","25345794,25345813,25345816,25345823,25345841,25345846",6
"15823","EH_Chr7_25403636:25405691","25404136,25404140,25404144,25404154,25404212,25405023,25405032,25405070,25405107,25405110,25405123,25405137,25405191",13
"15824","EH_Chr7_25414699:25415953","25415199,25415206,25415209,25415218,25415221,25415230,25415277,25415318,25415427,25415453",10
"15825","EH_Chr7_26066952:26068138","26067452,26067568,26067597,26067638",4
"15826","EH_Chr7_26205698:26206863","26206198,26206200,26206211,26206227,26206241,26206276,26206283,26206293,26206342,26206357,26206363",11
"15827","EH_Chr7_26314762:26315986","26315262,26315274,26315332,26315381,26315385,26315395,26315482,26315486",8
"15828","EH_Chr7_26334788:26335893","26335288,26335389,26335393",3
"15829","EH_Chr7_26351928:26353145","26352428,26352493,26352495,26352544,26352548,26352645",6
"15830","EH_Chr7_26422571:26423797","26423071,26423249,26423253,26423297",4
"15831","EH_Chr7_26493807:26494908","26494307,26494408",2
"15832","EH_Chr7_26581003:26582103","26581503,26581549,26581562,26581569,26581603",5
"15833","EH_Chr7_26645937:26647066","26646437,26646440,26646499,26646555,26646566",5
"15834","EH_Chr7_26767023:26768054","26767523,26767533,26767547,26767554",4
"15835","EH_Chr7_26772146:26773227","26772646,26772669,26772687,26772701,26772727",5
"15836","EH_Chr7_26790445:26791543","26790945,26790949,26790954,26790983,26791010,26791040,26791043",7
"15837","EH_Chr7_26801715:26802808","26802215,26802223,26802226,26802238,26802266,26802308",6
"15838","EH_Chr7_27085673:27086821","27086173,27086175,27086200,27086241,27086290,27086303,27086317,27086321",8
"15839","EH_Chr7_27101084:27102265","27101584,27101625,27101634,27101654,27101672,27101701,27101713,27101759,27101762,27101765",10
"15840","EH_Chr7_27119250:27120403","27119750,27119780,27119807,27119851,27119860,27119884,27119903",7
"15841","EH_Chr7_27208271:27209488","27208771,27208780,27208785,27208789,27208795,27208801,27208809,27208816,27208819,27208833,27208846,27208870,27208879,27208882,27208892,27208900,27208903,27208906,27208915,27208920,27208945,27208955,27208983,27208986,27208988",25
"15842","EH_Chr7_27268003:27269124","27268503,27268616,27268624",3
"15843","EH_Chr7_27344981:27346255","27345481,27345484,27345487,27345505,27345508,27345511,27345514,27345517,27345526,27345534,27345538,27345574,27345577,27345583,27345623,27345661,27345667,27345671,27345674,27345677,27345686,27345697,27345700,27345728,27345731,27345737,27345745,27345755",28
"15844","EH_Chr7_27535534:27536746","27536034,27536047,27536050,27536055,27536059,27536077,27536088,27536091,27536103,27536120,27536154,27536158,27536161,27536166,27536170,27536179,27536188,27536246",18
"15845","EH_Chr7_27566829:27568005","27567329,27567333,27567346,27567348,27567361,27567394,27567404,27567429,27567465,27567484,27567486,27567497,27567502,27567505",14
"15846","EH_Chr7_27605224:27606438","27605724,27605741,27605753,27605771,27605786,27605800,27605810,27605832,27605839,27605847,27605861,27605867,27605871,27605880,27605892,27605896,27605923,27605928,27605938",19
"15847","EH_Chr7_27610016:27611147","27610516,27610519,27610525,27610528,27610531,27610534,27610537,27610551,27610612,27610619,27610629,27610643,27610647",13
"15848","EH_Chr7_27675895:27677097","27676395,27676401,27676464,27676470,27676473,27676476,27676479,27676484,27676489,27676493,27676504,27676521,27676524,27676526,27676532,27676564,27676569,27676572,27676575,27676578,27676597",21
"15849","EH_Chr7_27852777:27853950","27853277,27853295,27853311,27853326,27853334,27853363,27853368,27853374,27853378,27853381,27853388,27853393,27853443,27853445,27853450",15
"15850","EH_Chr7_27876515:27877610","27877015,27877030,27877047,27877062,27877077,27877099,27877101,27877110",8
"15851","EH_Chr7_28050447:28051510","28050947,28050956,28050959,28050973,28050986,28051010",6
"15852","EH_Chr7_28121261:28122525","28121761,28121764,28121774,28121789,28121793,28121806,28121813,28121818,28121824,28121839,28121843,28121866,28121873,28121878,28121897,28121902,28121915,28121946,28121950,28121962,28121964,28121984,28121995,28122001,28122007,28122010,28122017,28122025",28
"15853","EH_Chr7_28246989:28248144","28247489,28247508,28247576,28247644",4
"15854","EH_Chr7_28258316:28259438","28258816,28258838,28258850,28258938",4
"15855","EH_Chr7_28341581:28342840","28342081,28342085,28342094,28342100,28342108,28342110,28342113,28342121,28342152,28342156,28342159,28342177,28342183,28342190,28342194,28342197,28342201,28342206,28342221,28342227,28342230,28342234,28342240,28342251,28342263,28342272,28342284,28342290,28342306,28342332,28342340",31
"15856","EH_Chr7_28347608:28348756","28348108,28348125,28348131,28348144,28348171,28348256",6
"15857","EH_Chr7_28407407:28408497","28407907,28407997",2
"15858","EH_Chr7_28487951:28489100","28488451,28488456,28488583,28488590,28488592,28488595,28488600",7
"15859","EH_Chr7_28490153:28491304","28490653,28490684,28490702,28490707,28490710,28490718,28490741,28490747,28490758,28490768,28490778,28490781,28490790,28490800,28490804",15
"15860","EH_Chr7_28509385:28510571","28509885,28509891,28509904,28509935,28509938,28509941,28509946,28509963,28509966,28509990,28510011,28510029,28510071",13
"15861","EH_Chr7_28511088:28512177","28511588,28511596,28511636,28511674,28511677",5
"15862","EH_Chr7_28566993:28568212","28567493,28567496,28567499,28567533,28567536,28567546,28567557,28567560,28567568,28567581,28567583,28567590,28567594,28567627,28567630,28567632,28567635,28567640,28567642,28567649,28567652,28567654,28567657,28567681,28567683,28567686,28567704,28567707,28567710,28567712",30
"15863","EH_Chr7_28581594:28582813","28582094,28582111,28582114,28582116,28582119,28582191,28582193,28582249,28582313",9
"15864","EH_Chr7_28674372:28675518","28674872,28674886,28674891,28674990,28675000,28675002,28675004,28675008,28675014,28675018",10
"15865","EH_Chr7_28742580:28743654","28743080,28743091,28743139,28743154",4
"15866","EH_Chr7_28801691:28802864","28802191,28802198,28802248,28802276,28802319,28802323,28802341,28802364",8
"15867","EH_Chr7_28838588:28839731","28839088,28839166,28839209,28839213,28839231",5
"15868","EH_Chr7_29106629:29107778","29107129,29107255,29107278",3
"15869","EH_Chr7_29151815:29152847","29152315,29152318,29152326,29152347",4
"15870","EH_Chr7_29168605:29169723","29169105,29169118,29169138,29169173,29169223",5
"15871","EH_Chr7_29199907:29200907","29200407",1
"15872","EH_Chr7_29206017:29207139","29206517,29206530,29206544,29206552,29206555,29206565,29206594,29206619,29206639",9
"15873","EH_Chr7_29250897:29252067","29251397,29251435,29251443,29251453,29251475,29251504,29251509,29251528,29251536,29251559,29251567",11
"15874","EH_Chr7_29287106:29288283","29287606,29287664,29287697,29287702,29287705,29287754,29287756,29287768,29287774,29287776,29287783",11
"15875","EH_Chr7_29334163:29335309","29334663,29334791,29334809",3
"15876","EH_Chr7_29345105:29346336","29345605,29345611,29345629,29345635,29345674,29345693,29345704,29345707,29345717,29345720,29345725,29345731,29345774,29345789,29345792,29345796,29345810,29345817,29345836",19
"15877","EH_Chr7_29400580:29401740","29401080,29401119,29401124,29401129,29401132,29401134,29401157,29401181,29401188,29401202,29401205,29401208,29401211,29401214,29401217,29401220,29401223,29401226,29401232,29401240",20
"15878","EH_Chr7_29486061:29487234","29486561,29486605,29486636,29486649,29486685,29486712,29486734",7
"15879","EH_Chr7_29490456:29491643","29490956,29490976,29490985,29491006,29491073,29491080,29491109,29491115,29491120,29491137,29491143",11
"15880","EH_Chr7_29518660:29519818","29519160,29519208,29519222,29519256,29519318",5
"15881","EH_Chr7_29554273:29555400","29554773,29554801,29554872,29554892,29554900",5
"15882","EH_Chr7_29651313:29652496","29651813,29651828,29651836,29651848,29651851,29651855,29651857,29651880,29651882,29651893,29651902,29651939,29651953,29651958,29651965,29651996",16
"15883","EH_Chr7_29679172:29680405","29679672,29679676,29679684,29679688,29679701,29679704,29679764,29679780,29679788,29679814,29679905",11
"15884","EH_Chr7_29684226:29685446","29684726,29684730,29684743,29684746,29684769,29684806,29684822,29684830,29684858,29684946",10
"15885","EH_Chr7_29725729:29726859","29726229,29726257,29726286,29726299,29726325,29726337,29726359",7
"15886","EH_Chr7_29804001:29805140","29804501,29804526,29804538,29804548,29804572,29804579,29804582,29804590,29804628,29804631,29804634,29804640",12
"15887","EH_Chr7_29955096:29956209","29955596,29955598,29955627,29955633,29955652,29955663,29955684,29955689,29955709",9
"15888","EH_Chr7_29990436:29991659","29990936,29991007,29991036,29991057,29991063,29991068,29991082,29991090,29991099,29991107,29991141,29991143,29991151,29991159",14
"15889","EH_Chr7_30005625:30006631","30006125,30006131",2
"15890","EH_Chr7_30070113:30071197","30070613,30070628,30070633,30070637,30070641,30070644,30070647,30070689,30070697",9
"15891","EH_Chr7_30103712:30104817","30104212,30104219,30104224,30104227,30104236,30104289,30104297,30104305,30104308,30104310,30104317",11
"15892","EH_Chr7_30136320:30138695","30136820,30136823,30136857,30136859,30136867,30136986,30136989,30137987,30137997,30138055,30138111,30138170,30138176,30138181,30138195",15
"15893","EH_Chr7_30233459:30234568","30233959,30234027,30234068",3
"15894","EH_Chr7_30330740:30331805","30331240,30331251,30331273,30331278,30331281,30331305",6
"15895","EH_Chr7_30398326:30399719","30398826,30398848,30398868,30398894,30399004,30399026,30399047,30399073,30399087,30399141,30399188,30399208,30399219",13
"15896","EH_Chr7_30445891:30447010","30446391,30446407,30446412,30446424,30446429,30446441,30446448,30446464,30446468,30446471,30446482,30446495,30446510",13
"15897","EH_Chr7_30522938:30523998","30523438,30523483,30523493,30523498",4
"15898","EH_Chr7_30557751:30558913","30558251,30558293,30558310,30558328,30558361,30558364,30558391,30558413",8
"15899","EH_Chr7_30669904:30671064","30670404,30670517,30670522,30670527,30670534,30670542,30670551,30670564",8
"15900","EH_Chr7_30711883:30713027","30712383,30712386,30712390,30712402,30712404,30712413,30712435,30712438,30712447,30712461,30712469,30712472,30712475,30712479,30712487,30712492,30712496,30712503,30712516,30712527",20
"15901","EH_Chr7_30718586:30719637","30719086,30719091,30719094,30719125,30719137",5
"15902","EH_Chr7_30742163:30743305","30742663,30742805",2
"15903","EH_Chr7_30855835:30856980","30856335,30856410,30856480",3
"15904","EH_Chr7_30918384:30919573","30918884,30918941,30918947,30918950,30918960,30918989,30919073",7
"15905","EH_Chr7_30956914:30957974","30957414,30957441,30957471,30957474",4
"15906","EH_Chr7_31008298:31009427","31008798,31008816,31008857,31008874,31008919,31008927",6
"15907","EH_Chr7_31029900:31031097","31030400,31030503,31030507,31030535,31030554,31030590,31030594,31030597",8
"15908","EH_Chr7_31043221:31044310","31043721,31043733,31043810",3
"15909","EH_Chr7_31173942:31175005","31174442,31174479,31174482,31174501,31174505",5
"15910","EH_Chr7_31184381:31185511","31184881,31184898,31184908,31184913,31184935,31184956,31184960,31184963,31184971,31184991,31184997,31185011",12
"15911","EH_Chr7_31228077:31229244","31228577,31228642,31228646,31228649,31228652,31228655,31228658,31228669,31228694,31228700,31228716,31228721,31228737,31228742,31228744",15
"15912","EH_Chr7_31262928:31264137","31263428,31263569,31263578,31263587,31263609,31263632,31263637",7
"15913","EH_Chr7_31282589:31283664","31283089,31283108,31283125,31283129,31283135,31283153,31283156,31283160,31283164",9
"15914","EH_Chr7_31283679:31284835","31284179,31284190,31284194,31284196,31284210,31284219,31284224,31284235,31284256,31284263,31284278,31284286,31284290,31284301,31284314,31284317,31284324,31284335",18
"15915","EH_Chr7_31298313:31299491","31298813,31298835,31298934,31298947,31298969,31298979,31298991",7
"15916","EH_Chr7_31310529:31311726","31311029,31311085,31311113,31311141,31311169,31311172,31311194,31311220,31311226",9
"15917","EH_Chr7_31339124:31340187","31339624,31339646,31339662,31339687",4
"15918","EH_Chr7_31416978:31418142","31417478,31417495,31417512,31417522,31417582,31417594,31417615,31417621,31417636,31417639,31417642",11
"15919","EH_Chr7_31438772:31439879","31439272,31439281,31439319,31439324,31439329,31439332,31439339,31439355,31439358,31439361,31439364,31439367,31439379",13
"15920","EH_Chr7_31811082:31812180","31811582,31811586,31811640,31811647,31811665,31811680",6
"15921","EH_Chr7_31817561:31818658","31818061,31818068,31818084,31818087,31818090,31818100,31818114,31818116,31818118,31818140,31818145,31818147,31818152,31818158",14
"15922","EH_Chr7_31825186:31826391","31825686,31825693,31825696,31825699,31825702,31825729,31825741,31825748,31825758,31825761,31825763,31825770,31825778,31825781,31825793,31825799,31825804,31825812,31825861,31825865,31825880,31825891",22
"15923","EH_Chr7_31839006:31840143","31839506,31839540,31839557,31839560,31839567,31839625,31839643",7
"15924","EH_Chr7_31854336:31855530","31854836,31854842,31854861,31854872,31854878,31854883,31854905,31854911,31854935,31854953,31854969,31855000,31855013,31855016,31855021,31855025,31855030",17
"15925","EH_Chr7_31858341:31859538","31858841,31858849,31858869,31858879,31858883,31858890,31858894,31858910,31858921,31858933,31859001,31859026,31859029,31859038",14
"15926","EH_Chr7_31866566:31867721","31867066,31867090,31867135,31867144,31867155,31867163,31867166,31867169,31867185,31867221",10
"15927","EH_Chr7_32054661:32055802","32055161,32055174,32055180,32055227,32055234,32055244,32055255,32055260,32055264,32055299,32055302",11
"15928","EH_Chr7_32384964:32386108","32385464,32385471,32385474,32385491,32385520,32385544,32385608",7
"15929","EH_Chr7_32570378:32571812","32570878,32570909,32570940,32570971,32571002,32571014,32571033,32571045,32571064,32571076,32571095,32571107,32571126,32571138,32571157,32571169,32571188,32571200,32571219,32571231,32571250,32571262,32571281,32571293,32571312",25
"15930","EH_Chr7_32633299:32634340","32633799,32633840",2
"15931","EH_Chr7_32696827:32697827","32697327",1
"15932","EH_Chr7_32715266:32716291","32715766,32715791",2
"15933","EH_Chr7_32780729:32781866","32781229,32781247,32781255,32781280,32781292,32781303,32781306,32781321,32781324,32781328,32781331,32781334,32781349,32781352,32781366",15
"15934","EH_Chr7_32846071:32847307","32846571,32846575,32846583,32846590,32846597,32846608,32846610,32846626,32846629,32846639,32846642,32846653,32846659,32846677,32846679,32846684,32846687,32846690,32846695,32846704,32846712,32846723,32846742,32846751,32846755,32846758,32846760,32846763,32846776,32846787,32846798,32846807",32
"15935","EH_Chr7_32966097:32967240","32966597,32966602,32966632,32966635,32966638,32966685,32966707,32966740",8
"15936","EH_Chr7_32970072:32971276","32970572,32970599,32970625,32970629,32970636,32970640,32970643,32970670,32970727,32970746,32970754,32970761,32970769,32970772,32970776",15
"15937","EH_Chr7_32981637:32982735","32982137,32982152,32982179,32982182,32982207,32982216,32982223,32982235",8
"15938","EH_Chr7_33013046:33014261","33013546,33013555,33013575,33013595,33013606,33013651,33013666,33013681,33013689,33013692,33013706,33013708,33013761",13
"15939","EH_Chr7_33017239:33018366","33017739,33017772,33017793,33017826,33017840,33017864,33017866",7
"15940","EH_Chr7_33059424:33060448","33059924,33059945,33059948",3
"15941","EH_Chr7_33080021:33081055","33080521,33080524,33080541,33080552,33080555",5
"15942","EH_Chr7_33160366:33161494","33160866,33160872,33160879,33160895,33160922,33160927,33160930,33160944,33160946,33160955,33160963,33160966,33160994",13
"15943","EH_Chr7_33191611:33192691","33192111,33192117,33192132,33192191",4
"15944","EH_Chr7_33281320:33282438","33281820,33281834,33281839,33281938",4
"15945","EH_Chr7_7189:8234","7689,7734",2
"15946","EH_Chr7_116170:117367","116670,116677,116704,116725,116751,116765,116809,116821,116845,116867",10
"15947","EH_Chr7_165173:166334","165673,165676,165683,165760,165812,165823,165834",7
"15948","EH_Chr7_328305:329407","328805,328907",2
"15949","EH_Chr7_636600:637721","637100,637104,637126,637144,637166,637206,637221",7
"15950","EH_Chr7_1139837:1140846","1140337,1140346",2
"15951","EH_Chr7_1178310:1179484","1178810,1178813,1178826,1178857,1178866,1178872,1178886,1178954,1178984",9
"15952","EH_Chr7_1209786:1210994","1210286,1210313,1210321,1210355,1210376,1210379,1210413,1210436,1210439,1210443,1210464,1210494",12
"15953","EH_Chr7_1257954:1258975","1258454,1258473,1258475",3
"15954","EH_Chr7_1394079:1395274","1394579,1394624,1394639,1394666,1394717,1394774",6
"15955","EH_Chr7_1451200:1452375","1451700,1451719,1451722,1451737,1451749,1451760,1451771,1451789,1451792,1451813,1451851,1451871,1451875",13
"15956","EH_Chr7_1588642:1589794","1589142,1589179,1589220,1589239,1589248,1589259,1589269,1589283,1589294",9
"15957","EH_Chr7_1590838:1591907","1591338,1591407",2
"15958","EH_Chr7_1634144:1635291","1634644,1634646,1634652,1634661,1634704,1634730,1634735,1634748,1634756,1634760,1634791",11
"15959","EH_Chr7_1801191:1802207","1801691,1801701,1801707",3
"15960","EH_Chr7_1803618:1804674","1804118,1804174",2
"15961","EH_Chr7_1974899:1975996","1975399,1975442,1975496",3
"15962","EH_Chr7_2096801:2097944","2097301,2097343,2097375,2097381,2097400,2097418,2097423,2097435,2097444",9
"15963","EH_Chr7_2153113:2154113","2153613",1
"15964","EH_Chr7_2272073:2273260","2272573,2272605,2272612,2272617,2272629,2272635,2272650,2272663,2272704,2272710,2272715,2272749,2272760",13
"15965","EH_Chr7_2280738:2281804","2281238,2281256,2281304",3
