"","seq","methyl_pos","methyl_n"
"18081","AS_LG4_10869397:10870449","10869897,10869905,10869921,10869930,10869949",5
"18082","AS_LG4_11258183:11259372","11258683,11258713,11258756,11258773,11258832,11258872",6
"18083","AS_LG4_11781579:11782683","11782079,11782113,11782183",3
"18084","AS_LG4_11803935:11804962","11804435,11804462",2
"18085","AS_LG4_11819280:11820440","11819780,11819832,11819898,11819912,11819919,11819924,11819928,11819933,11819940",9
"18086","AS_LG4_11911938:11913070","11912438,11912499,11912570",3
"18087","AS_LG4_11916169:11917308","11916669,11916733,11916808",3
"18088","AS_LG4_11917698:11918698","11918198",1
"18089","AS_LG4_11930028:11931100","11930528,11930566,11930600",3
"18090","AS_LG4_12027227:12028346","12027727,12027846",2
"18091","AS_LG4_12043454:12044567","12043954,12043959,12044004,12044023,12044067",5
"18092","AS_LG4_12069623:12070734","12070123,12070137,12070143,12070219,12070234",5
"18093","AS_LG4_12109628:12110671","12110128,12110132,12110135,12110138,12110159,12110161,12110171",7
"18094","AS_LG4_12141442:12142490","12141942,12141969,12141990",3
"18095","AS_LG4_12154567:12155762","12155067,12155069,12155076,12155088,12155106,12155110,12155118,12155148,12155170,12155184,12155191,12155194,12155204,12155226,12155256,12155259,12155262",17
"18096","AS_LG4_12168215:12169423","12168715,12168736,12168740,12168923",4
"18097","AS_LG4_12179033:12180033","12179533",1
"18098","AS_LG4_12234464:12235534","12234964,12234989,12235018,12235034",4
"18099","AS_LG4_12250708:12251746","12251208,12251246",2
"18100","AS_LG4_12280412:12281474","12280912,12280974",2
"18101","AS_LG4_12340758:12341902","12341258,12341290,12341402",3
"18102","AS_LG4_12387812:12388928","12388312,12388366,12388428",3
"18103","AS_LG4_12403935:12404935","12404435",1
"18104","AS_LG4_12447655:12448836","12448155,12448191,12448261,12448336",4
"18105","AS_LG4_12471433:12472446","12471933,12471946",2
"18106","AS_LG4_12513113:12514268","12513613,12513646,12513648,12513660,12513768",5
"18107","AS_LG4_12608253:12609310","12608753,12608810",2
"18108","AS_LG4_12654706:12655793","12655206,12655293",2
"18109","AS_LG4_12770216:12771291","12770716,12770791",2
"18110","AS_LG4_12793259:12794352","12793759,12793773,12793782,12793852",4
"18111","AS_LG4_12866119:12867192","12866619,12866686,12866692",3
"18112","AS_LG4_13040166:13041202","13040666,13040680,13040682,13040702",4
"18113","AS_LG4_13092788:13093968","13093288,13093298,13093303,13093310,13093323,13093373,13093391,13093434,13093439,13093457,13093468",11
"18114","AS_LG4_13094967:13096143","13095467,13095471,13095474,13095575,13095610,13095643",6
"18115","AS_LG4_13097173:13098176","13097673,13097676",2
"18116","AS_LG4_13251052:13252130","13251552,13251630",2
"18117","AS_LG4_13302527:13303570","13303027,13303036,13303070",3
"18118","AS_LG4_13315840:13316944","13316340,13316382,13316415,13316444",4
"18119","AS_LG4_13376613:13377788","13377113,13377233,13377241,13377249,13377255,13377273,13377285,13377288",8
"18120","AS_LG4_13399147:13400334","13399647,13399674,13399798,13399816,13399826,13399834",6
"18121","AS_LG4_13499409:13500529","13499909,13499927,13499934,13499957,13500029",5
"18122","AS_LG4_13568992:13569998","13569492,13569498",2
"18123","AS_LG4_13605944:13607059","13606444,13606483,13606516,13606537,13606555,13606559",6
"18124","AS_LG4_13677233:13678401","13677733,13677737,13677750,13677752,13677759,13677879,13677901",7
"18125","AS_LG4_13770704:13771774","13771204,13771216,13771247,13771255,13771274",5
"18126","AS_LG4_13871572:13872606","13872072,13872106",2
"18127","AS_LG4_13968605:13969605","13969105",1
"18128","AS_LG4_14024178:14025344","14024678,14024699,14024775,14024788,14024792,14024844",6
"18129","AS_LG4_14151208:14152234","14151708,14151734",2
"18130","AS_LG4_14216631:14217631","14217131",1
"18131","AS_LG4_14293748:14294929","14294248,14294313,14294344,14294377,14294429",5
"18132","AS_LG4_14391176:14392322","14391676,14391741,14391775,14391814,14391822",5
"18133","AS_LG4_14442047:14443163","14442547,14442552,14442612,14442620,14442663",5
"18134","AS_LG4_14534724:14535788","14535224,14535264,14535288",3
"18135","AS_LG4_14619938:14621093","14620438,14620515,14620582,14620593",4
"18136","AS_LG4_14652403:14653499","14652903,14652907,14652933,14652948,14652965,14652987,14652993,14652999",8
"18137","AS_LG4_14675511:14676583","14676011,14676035,14676039,14676047,14676063,14676083",6
"18138","AS_LG4_14701926:14702926","14702426",1
"18139","AS_LG4_14754143:14755364","14754643,14754690,14754709,14754788,14754794,14754800,14754819,14754821,14754835,14754843,14754856,14754864",12
"18140","AS_LG4_14760414:14761496","14760914,14760935,14760967,14760996",4
"18141","AS_LG4_14761610:14762683","14762110,14762136,14762183",3
"18142","AS_LG4_14765737:14766779","14766237,14766242,14766253,14766279",4
"18143","AS_LG4_14794016:14795016","14794516",1
"18144","AS_LG4_14837521:14838609","14838021,14838031,14838109",3
"18145","AS_LG4_14838681:14839681","14839181",1
"18146","AS_LG4_14847824:14848952","14848324,14848333,14848361,14848370,14848381,14848442,14848452",7
"18147","AS_LG4_14929078:14930258","14929578,14929737,14929751,14929758",4
"18148","AS_LG4_14969003:14970111","14969503,14969532,14969538,14969548,14969553,14969580,14969597,14969611",8
"18149","AS_LG4_14989900:14990900","14990400",1
"18150","AS_LG4_15006284:15007389","15006784,15006889",2
"18151","AS_LG4_15022009:15023155","15022509,15022543,15022551,15022556,15022641,15022655",6
"18152","AS_LG4_15050116:15051194","15050616,15050660,15050694",3
"18153","AS_LG4_15062253:15063344","15062753,15062774,15062844",3
"18154","AS_LG4_15139572:15140587","15140072,15140087",2
"18155","AS_LG4_15171183:15173040","15171683,15171716,15171771,15171854,15171857,15172526,15172534,15172540",8
"18156","AS_LG4_15349043:15350074","15349543,15349574",2
"18157","AS_LG4_15416756:15417829","15417256,15417298,15417314,15417318,15417329",5
"18158","AS_LG4_15664839:15665970","15665339,15665384,15665391,15665394,15665397,15665441,15665470",7
"18159","AS_LG4_15668224:15669317","15668724,15668748,15668817",3
"18160","AS_LG4_15719581:15720638","15720081,15720138",2
"18161","AS_LG4_15729897:15730963","15730397,15730463",2
"18162","AS_LG4_15804902:15805928","15805402,15805428",2
"18163","AS_LG4_15856315:15857315","15856815",1
"18164","AS_LG4_15913035:15914035","15913535",1
"18165","AS_LG4_15994928:15996023","15995428,15995523",2
"18166","AS_LG4_16014040:16015055","16014540,16014555",2
"18167","AS_LG4_16024827:16025973","16025327,16025354,16025473",3
"18168","AS_LG4_16034713:16035730","16035213,16035230",2
"18169","AS_LG4_16095127:16096312","16095627,16095637,16095655,16095760,16095812",5
"18170","AS_LG4_16164048:16165080","16164548,16164580",2
"18171","AS_LG4_16270581:16271682","16271081,16271104,16271143,16271152,16271160,16271182",6
"18172","AS_LG4_16404149:16405277","16404649,16404712,16404777",3
"18173","AS_LG4_16425430:16426509","16425930,16425951,16425981,16426009",4
"18174","AS_LG4_16431599:16432718","16432099,16432173,16432204,16432207,16432218",5
"18175","AS_LG4_16440346:16441460","16440846,16440956,16440960",3
"18176","AS_LG4_16470590:16471674","16471090,16471135,16471148,16471174",4
"18177","AS_LG4_16653995:16655171","16654495,16654500,16654510,16654625,16654645,16654655,16654671",7
"18178","AS_LG4_16685759:16686870","16686259,16686310,16686313,16686362,16686370",5
"18179","AS_LG4_16710229:16711412","16710729,16710818,16710898,16710912",4
"18180","AS_LG4_16890190:16891311","16890690,16890774,16890811",3
"18181","AS_LG4_16991858:16992858","16992358",1
"18182","AS_LG4_17082711:17083854","17083211,17083214,17083218,17083232,17083277,17083280,17083286,17083290,17083316,17083332,17083354",11
"18183","AS_LG4_17153909:17154909","17154409",1
"18184","AS_LG4_17218398:17219540","17218898,17218912,17218988,17218997,17219017,17219040",6
"18185","AS_LG4_17385466:17386466","17385966",1
"18186","AS_LG4_17457559:17458701","17458059,17458135,17458201",3
"18187","AS_LG4_17620656:17621870","17621156,17621206,17621212,17621244,17621367,17621370",6
"18188","AS_LG4_17711388:17712388","17711888",1
"18189","AS_LG4_17737391:17738516","17737891,17737910,17737945,17738016",4
"18190","AS_LG4_17762537:17763572","17763037,17763061,17763072",3
"18191","AS_LG4_17786807:17787953","17787307,17787335,17787377,17787380,17787397,17787425,17787446,17787453",8
"18192","AS_LG4_17790347:17791500","17790847,17790849,17790912,17790935,17790962,17790974,17790983,17791000",8
"18193","AS_LG4_17843800:17844927","17844300,17844383,17844427",3
"18194","AS_LG4_17966642:17967892","17967142,17967307,17967319,17967328,17967354,17967358,17967366,17967377,17967392",9
"18195","AS_LG4_18019809:18020846","18020309,18020326,18020336,18020346",4
"18196","AS_LG4_18084860:18086080","18085360,18085388,18085409,18085422,18085433,18085501,18085559,18085580",8
"18197","AS_LG4_18215252:18216252","18215752",1
"18198","AS_LG4_18228577:18229657","18229077,18229157",2
"18199","AS_LG4_18309183:18310310","18309683,18309701,18309725,18309779,18309798,18309810",6
"18200","AS_LG4_18372248:18373253","18372748,18372753",2
"18201","AS_LG4_18537210:18538227","18537710,18537727",2
"18202","AS_LG4_18567365:18568402","18567865,18567902",2
"18203","AS_LG4_18581747:18582840","18582247,18582340",2
"18204","AS_LG4_18594546:18595683","18595046,18595075,18595183",3
"18205","AS_LG4_18682212:18683315","18682712,18682754,18682761,18682815",4
"18206","AS_LG4_18699258:18700318","18699758,18699770,18699775,18699800,18699818",5
"18207","AS_LG4_18793024:18794128","18793524,18793553,18793555,18793568,18793586,18793590,18793616,18793628",8
"18208","AS_LG4_18843104:18844167","18843604,18843627,18843634,18843667",4
"18209","AS_LG4_18967632:18968785","18968132,18968135,18968285",3
"18210","AS_LG4_19039729:19040921","19040229,19040260,19040407,19040421",4
"18211","AS_LG4_19060760:19061931","19061260,19061276,19061337,19061341,19061374,19061431",6
"18212","AS_LG4_19173440:19175062","19173940,19174062,19174093,19174123,19174473,19174494,19174562",7
"18213","AS_LG4_19230371:19231524","19230871,19230898,19230910,19230930,19230943,19231024",6
"18214","AS_LG4_19282567:19283618","19283067,19283106,19283112,19283118",4
"18215","AS_LG4_19320403:19321478","19320903,19320978",2
"18216","AS_LG4_19443944:19445093","19444444,19444454,19444458,19444478,19444487,19444581,19444593",7
"18217","AS_LG4_19524413:19525524","19524913,19524927,19524975,19525024",4
"18218","AS_LG4_19527339:19528512","19527839,19527991,19528012",3
"18219","AS_LG4_19598632:19599766","19599132,19599183,19599191,19599241,19599266",5
"18220","AS_LG4_19648856:19649991","19649356,19649381,19649397,19649408,19649487,19649491",6
"18221","AS_LG4_19659785:19660864","19660285,19660364",2
"18222","AS_LG4_19841482:19842605","19841982,19842053,19842097,19842105",4
"18223","AS_LG4_19974603:19975603","19975103",1
"18224","AS_LG4_19989281:19990281","19989781",1
"18225","AS_LG4_20034749:20035749","20035249",1
"18226","AS_LG4_20051933:20052933","20052433",1
"18227","AS_LG4_20082533:20083533","20083033",1
"18228","AS_LG4_20098238:20099384","20098738,20098767,20098814,20098825,20098851,20098884",6
"18229","AS_LG4_20152756:20153756","20153256",1
"18230","AS_LG4_20193313:20194452","20193813,20193852,20193871,20193948,20193952",5
"18231","AS_LG4_20204013:20205094","20204513,20204590,20204594",3
"18232","AS_LG4_20322929:20324122","20323429,20323444,20323451,20323470,20323598,20323607,20323610,20323622",8
"18233","AS_LG4_20428778:20429778","20429278",1
"18234","AS_LG4_20437495:20438495","20437995",1
"18235","AS_LG4_20462677:20463730","20463177,20463230",2
"18236","AS_LG4_20661651:20662651","20662151",1
"18237","AS_LG4_20742715:20743916","20743215,20743288,20743324,20743402,20743416",5
"18238","AS_LG4_20745957:20747123","20746457,20746463,20746477,20746508,20746597,20746623",6
"18239","AS_LG4_20771854:20772873","20772354,20772373",2
"18240","AS_LG4_20826531:20827669","20827031,20827071,20827133,20827169",4
"18241","AS_LG4_21035352:21036352","21035852",1
"18242","AS_LG4_21122867:21123867","21123367",1
"18243","AS_LG4_21186273:21187377","21186773,21186779,21186877",3
"18244","AS_LG4_21237416:21238568","21237916,21237928,21237951,21237969,21237975,21237985,21237990,21237998,21238039,21238044,21238065,21238068",12
"18245","AS_LG4_21249427:21250528","21249927,21249937,21249955,21249964,21249976,21250028",6
"18246","AS_LG4_21260185:21261326","21260685,21260688,21260710,21260753,21260812,21260816,21260826",7
"18247","AS_LG4_21274806:21275856","21275306,21275311,21275316,21275321,21275327,21275333,21275356",7
"18248","AS_LG4_21300332:21301487","21300832,21300876,21300881,21300893,21300896,21300899,21300910,21300922,21300938,21300950,21300963,21300966,21300975,21300987",14
"18249","AS_LG4_21350434:21351579","21350934,21350950,21350959,21350976,21351004,21351026,21351049,21351052,21351054,21351064,21351067,21351070,21351075,21351079",14
"18250","AS_LG4_21360755:21361804","21361255,21361265,21361288,21361304",4
"18251","AS_LG4_21394840:21395845","21395340,21395345",2
"18252","AS_LG4_21538185:21539298","21538685,21538798",2
"18253","AS_LG4_21596066:21597240","21596566,21596617,21596628,21596636,21596654,21596656,21596671,21596676,21596697,21596725,21596730,21596740",12
"18254","AS_LG4_21613373:21614531","21613873,21613931,21613952,21614002,21614011,21614019,21614031",7
"18255","AS_LG4_21615012:21616150","21615512,21615520,21615611,21615615,21615642,21615650",6
"18256","AS_LG4_21657527:21658698","21658027,21658198",2
"18257","AS_LG4_21661226:21662285","21661726,21661739,21661766,21661785",4
"18258","AS_LG4_21707036:21708154","21707536,21707651,21707654",3
"18259","AS_LG4_21774601:21775639","21775101,21775108,21775119,21775139",4
"18260","AS_LG4_21912480:21913499","21912980,21912999",2
"18261","AS_LG4_21957056:21958113","21957556,21957610,21957613",3
"18262","AS_LG4_22023135:22024197","22023635,22023682,22023697",3
"18263","AS_LG4_22093325:22094325","22093825",1
"18264","AS_LG4_22140905:22141996","22141405,22141417,22141425,22141482,22141496",5
"18265","AS_LG4_22260455:22261621","22260955,22261036,22261051,22261061,22261081,22261121",6
"18266","AS_LG4_22289245:22290392","22289745,22289747,22289838,22289892",4
"18267","AS_LG4_22363022:22364093","22363522,22363535,22363549,22363593",4
"18268","AS_LG4_22386957:22388118","22387457,22387460,22387550,22387618",4
"18269","AS_LG4_22408299:22409398","22408799,22408827,22408835,22408861,22408898",5
"18270","AS_LG4_22428557:22429634","22429057,22429134",2
"18271","AS_LG4_22567404:22568493","22567904,22567971,22567993",3
"18272","AS_LG4_22573922:22575127","22574422,22574447,22574550,22574606,22574611,22574627",6
"18273","AS_LG4_22578061:22579096","22578561,22578596",2
"18274","AS_LG4_22618733:22619826","22619233,22619295,22619298,22619326",4
"18275","AS_LG4_22662511:22663511","22663011",1
"18276","AS_LG4_22683500:22684615","22684000,22684115",2
"18277","AS_LG4_22688002:22689147","22688502,22688542,22688577,22688582,22688594,22688599,22688616,22688647",8
"18278","AS_LG4_22724726:22725953","22725226,22725301,22725327,22725362,22725378,22725453",6
"18279","AS_LG4_22733693:22734717","22734193,22734217",2
"18280","AS_LG4_22794777:22795892","22795277,22795299,22795307,22795327,22795364,22795377,22795392",7
"18281","AS_LG4_22819885:22820902","22820385,22820402",2
"18282","AS_LG4_22844982:22846071","22845482,22845495,22845536,22845571",4
"18283","AS_LG4_22850247:22851306","22850747,22850789,22850806",3
"18284","AS_LG4_22875043:22876191","22875543,22875558,22875566,22875592,22875691",5
"18285","AS_LG4_22908576:22909722","22909076,22909083,22909139,22909157,22909160,22909163,22909222",7
"18286","AS_LG4_22972956:22974033","22973456,22973533",2
"18287","AS_LG4_22975563:22976694","22976063,22976087,22976091,22976169,22976194",5
"18288","AS_LG4_23051088:23052179","23051588,23051635,23051654,23051665,23051679",5
"18289","AS_LG4_23101207:23102360","23101707,23101783,23101787,23101794,23101798,23101840,23101855,23101860",8
"18290","AS_LG4_23156882:23157882","23157382",1
"18291","AS_LG4_23178501:23179548","23179001,23179048",2
"18292","AS_LG4_23238300:23239463","23238800,23238818,23238937,23238963",4
"18293","AS_LG4_23264522:23265629","23265022,23265026,23265129",3
"18294","AS_LG4_23351203:23352380","23351703,23351814,23351820,23351880",4
"18295","AS_LG4_23361290:23362290","23361790",1
"18296","AS_LG4_23365882:23366994","23366382,23366400,23366424,23366466,23366477,23366494",6
"18297","AS_LG4_23410595:23411628","23411095,23411122,23411128",3
"18298","AS_LG4_23445367:23446379","23445867,23445869,23445879",3
"18299","AS_LG4_23450671:23451826","23451171,23451208,23451224,23451242,23451326",5
"18300","AS_LG4_23612631:23613854","23613131,23613230,23613314,23613325,23613335,23613354",6
"18301","AS_LG4_23675097:23676282","23675597,23675657,23675758,23675778,23675780,23675782",6
"18302","AS_LG4_23717690:23718843","23718190,23718280,23718343",3
"18303","AS_LG4_23722226:23723253","23722726,23722750,23722753",3
"18304","AS_LG4_23752555:23753697","23753055,23753140,23753159,23753197",4
"18305","AS_LG4_23918985:23920152","23919485,23919493,23919496,23919549,23919652",5
"18306","AS_LG4_23942874:23943929","23943374,23943429",2
"18307","AS_LG4_23957190:23958336","23957690,23957836",2
"18308","AS_LG4_24000166:24001314","24000666,24000693,24000706,24000718,24000814",5
"18309","AS_LG4_24039868:24041022","24040368,24040388,24040487,24040501,24040504,24040522",6
"18310","AS_LG4_24049116:24050190","24049616,24049643,24049660,24049690",4
"18311","AS_LG4_24089541:24090541","24090041",1
"18312","AS_LG4_24119421:24120497","24119921,24119936,24119963,24119982,24119985,24119988,24119997",7
"18313","AS_LG4_24125799:24126997","24126299,24126315,24126337,24126387,24126393,24126438,24126497",7
"18314","AS_LG4_24156559:24157666","24157059,24157166",2
"18315","AS_LG4_24301052:24302052","24301552",1
"18316","AS_LG4_24372818:24373854","24373318,24373354",2
"18317","AS_LG4_24380820:24381916","24381320,24381326,24381370,24381401,24381416",5
"18318","AS_LG4_24415219:24416328","24415719,24415735,24415770,24415778,24415821,24415828",6
"18319","AS_LG4_24552430:24553552","24552930,24553052",2
"18320","AS_LG4_24627631:24628727","24628131,24628167,24628223,24628227",4
"18321","AS_LG4_24639412:24640530","24639912,24639939,24639958,24639968,24639972,24640009,24640018,24640030",8
"18322","AS_LG4_24654352:24655411","24654852,24654889,24654911",3
"18323","AS_LG4_24743695:24744772","24744195,24744199,24744272",3
"18324","AS_LG4_24796054:24797156","24796554,24796574,24796626,24796651,24796654,24796656",6
"18325","AS_LG4_24822969:24824121","24823469,24823554,24823600,24823615,24823621",5
"18326","AS_LG4_24862807:24863960","24863307,24863330,24863389,24863440,24863449,24863460",6
"18327","AS_LG4_24909103:24910196","24909603,24909696",2
"18328","AS_LG4_25027233:25028352","25027733,25027795,25027798,25027819,25027828,25027852",6
"18329","AS_LG4_25049354:25050478","25049854,25049978",2
"18330","AS_LG4_25052649:25053814","25053149,25053164,25053183,25053226,25053289,25053303,25053314",7
"18331","AS_LG4_25073514:25074686","25074014,25074065,25074152,25074186",4
"18332","AS_LG4_25137790:25138886","25138290,25138336,25138386",3
"18333","AS_LG4_25252594:25253676","25253094,25253096,25253132,25253148,25253176",5
"18334","AS_LG4_25281806:25282864","25282306,25282357,25282364",3
"18335","AS_LG4_25372689:25373762","25373189,25373216,25373218,25373225,25373230,25373240,25373256,25373262",8
"18336","AS_LG4_25389614:25390669","25390114,25390169",2
"18337","AS_LG4_25397393:25398415","25397893,25397898,25397915",3
"18338","AS_LG4_25402005:25403005","25402505",1
"18339","AS_LG4_25463668:25464756","25464168,25464247,25464256",3
"18340","AS_LG4_25525875:25527015","25526375,25526401,25526457,25526515",4
"18341","AS_LG4_25527212:25528241","25527712,25527741",2
"18342","AS_LG4_25529623:25530774","25530123,25530139,25530164,25530251,25530274",5
"18343","AS_LG4_25546284:25547446","25546784,25546787,25546790,25546797,25546826,25546838,25546872,25546907,25546929,25546946",10
"18344","AS_LG4_25626592:25627740","25627092,25627138,25627145,25627181,25627225,25627235,25627240",7
"18345","AS_LG4_25739285:25740285","25739785",1
"18346","AS_LG4_25749947:25751117","25750447,25750467,25750475,25750480,25750503,25750524,25750531,25750537,25750551,25750607,25750617",11
"18347","AS_LG4_25959461:25960602","25959961,25959996,25960015,25960102",4
"18348","AS_LG4_25991823:25992823","25992323",1
"18349","AS_LG4_26086147:26087147","26086647",1
"18350","AS_LG4_26109575:26110670","26110075,26110124,26110152,26110162,26110170",5
"18351","AS_LG4_26118417:26119574","26118917,26118919,26118970,26118983,26119074",5
"18352","AS_LG4_26164544:26165544","26165044",1
"18353","AS_LG4_26235750:26236815","26236250,26236258,26236264,26236268,26236272,26236275,26236288,26236315",8
"18354","AS_LG4_26282285:26283365","26282785,26282865",2
"18355","AS_LG4_26443009:26444142","26443509,26443513,26443529,26443616,26443627,26443636,26443642",7
"18356","AS_LG4_26464601:26465601","26465101",1
"18357","AS_LG4_26472810:26473810","26473310",1
"18358","AS_LG4_26522614:26523738","26523114,26523124,26523198,26523238",4
"18359","AS_LG4_26533658:26534816","26534158,26534175,26534316",3
"18360","AS_LG4_26548592:26549725","26549092,26549206,26549225",3
"18361","AS_LG4_26558777:26560730","26559277,26559341,26559357,26559374,26559459,26560129,26560165,26560230",8
"18362","AS_LG4_26567959:26569076","26568459,26568478,26568576",3
"18363","AS_LG4_26637096:26638155","26637596,26637610,26637650,26637655",4
"18364","AS_LG4_26694116:26695116","26694616",1
"18365","AS_LG4_26695239:26696261","26695739,26695761",2
"18366","AS_LG4_26703331:26704532","26703831,26703908,26703963,26703972,26703981,26704002,26704026,26704032",8
"18367","AS_LG4_26707857:26708857","26708357",1
"18368","AS_LG4_26808895:26810063","26809395,26809428,26809563",3
"18369","AS_LG4_26841243:26842275","26841743,26841775",2
"18370","AS_LG4_26843998:26844998","26844498",1
"18371","AS_LG4_26857224:26858336","26857724,26857759,26857775,26857822,26857828,26857836",6
"18372","AS_LG4_26868336:26869481","26868836,26868861,26868865,26868924,26868927,26868942,26868966,26868981",8
"18373","AS_LG4_26905348:26906348","26905848",1
"18374","AS_LG4_26984603:26985603","26985103",1
"18375","AS_LG4_27001689:27002720","27002189,27002194,27002210,27002220",4
"18376","AS_LG4_27088319:27089393","27088819,27088880,27088890,27088893",4
"18377","AS_LG4_27190306:27191369","27190806,27190834,27190837,27190855,27190869",5
"18378","AS_LG4_27225749:27226922","27226249,27226311,27226317,27226354,27226412,27226414,27226422",7
"18379","AS_LG4_27231763:27232830","27232263,27232294,27232308,27232312,27232328,27232330",6
"18380","AS_LG4_27303968:27305109","27304468,27304504,27304549,27304576,27304579,27304582,27304591,27304609",8
"18381","AS_LG4_27314949:27316015","27315449,27315458,27315497,27315509,27315515",5
"18382","AS_LG4_27321849:27322967","27322349,27322356,27322430,27322467",4
"18383","AS_LG4_27410175:27411291","27410675,27410707,27410791",3
"18384","AS_LG4_27471010:27472093","27471510,27471578,27471593",3
"18385","AS_LG4_27549044:27550155","27549544,27549556,27549600,27549619,27549623,27549655",6
"18386","AS_LG4_27654554:27655614","27655054,27655114",2
"18387","AS_LG4_27682105:27683140","27682605,27682618,27682640",3
"18388","AS_LG4_27800282:27801313","27800782,27800787,27800813",3
"18389","AS_LG4_27803640:27804661","27804140,27804161",2
"18390","AS_LG4_27871961:27873006","27872461,27872468,27872501,27872506",4
"18391","AS_LG4_27877528:27878561","27878028,27878061",2
"18392","AS_LG4_27883501:27884501","27884001",1
"18393","AS_LG4_27929851:27931018","27930351,27930394,27930518",3
"18394","AS_LG4_27965724:27966855","27966224,27966251,27966337,27966355",4
"18395","AS_LG4_28041518:28042518","28042018",1
"18396","AS_LG4_28058229:28059373","28058729,28058775,28058797,28058809,28058825,28058854,28058866,28058873",8
"18397","AS_LG4_28270848:28271999","28271348,28271407,28271458,28271499",4
"18398","AS_LG4_28305453:28306623","28305953,28306001,28306020,28306022,28306043,28306068,28306075,28306123",8
"18399","AS_LG4_28344758:28345767","28345258,28345267",2
"18400","AS_LG4_28347871:28348889","28348371,28348375,28348382,28348386,28348389",5
"18401","AS_LG4_28433363:28434529","28433863,28433896,28434004,28434029",4
"18402","AS_LG4_28455940:28457047","28456440,28456491,28456519,28456547",4
"18403","AS_LG4_28524838:28525895","28525338,28525356,28525395",3
"18404","AS_LG4_28557897:28559035","28558397,28558435,28558437,28558457,28558484,28558509,28558511,28558535",8
"18405","AS_LG4_28570489:28571637","28570989,28571017,28571042,28571086,28571101,28571111,28571117,28571123,28571137",9
"18406","AS_LG4_28658350:28659547","28658850,28658853,28658856,28658868,28658875,28658902,28658931,28658935,28658983,28659015,28659047",11
"18407","AS_LG4_28680938:28682001","28681438,28681496,28681501",3
"18408","AS_LG4_28688236:28689236","28688736",1
"18409","AS_LG4_28813466:28814484","28813966,28813969,28813984",3
"18410","AS_LG4_28902526:28903653","28903026,28903034,28903074,28903097,28903117,28903150,28903153",7
"18411","AS_LG4_28918581:28919750","28919081,28919098,28919114,28919119,28919174,28919250",6
"18412","AS_LG4_28933578:28934727","28934078,28934093,28934131,28934188,28934191,28934196,28934207,28934219,28934227",9
"18413","AS_LG4_28972277:28973452","28972777,28972832,28972837,28972852,28972868,28972884,28972889,28972909,28972920,28972952",10
"18414","AS_LG4_29023722:29024766","29024222,29024266",2
"18415","AS_LG4_29044264:29045468","29044764,29044870,29044880,29044887,29044894,29044910,29044968",7
"18416","AS_LG4_29100900:29102034","29101400,29101425,29101437,29101504,29101534",5
"18417","AS_LG4_29121626:29122748","29122126,29122161,29122169,29122177,29122180,29122212,29122245,29122248",8
"18418","AS_LG4_29136354:29137454","29136854,29136894,29136902,29136927,29136942,29136946,29136954",7
"18419","AS_LG4_29137572:29138679","29138072,29138079,29138109,29138121,29138179",5
"18420","AS_LG4_29192986:29194056","29193486,29193522,29193539,29193556",4
"18421","AS_LG4_29236375:29237387","29236875,29236882,29236887",3
"18422","AS_LG4_29347189:29348248","29347689,29347748",2
"18423","AS_LG4_29379426:29380612","29379926,29379939,29379986,29379993,29379997,29380052,29380060,29380112",8
"18424","AS_LG4_29390162:29391180","29390662,29390669,29390680",3
"18425","AS_LG4_29401658:29402772","29402158,29402272",2
"18426","AS_LG4_29638961:29639961","29639461",1
"18427","AS_LG4_29686080:29687218","29686580,29686718",2
"18428","AS_LG4_29688154:29689300","29688654,29688685,29688743,29688800",4
"18429","AS_LG4_29734767:29735889","29735267,29735322,29735371,29735389",4
"18430","AS_LG4_29743598:29744739","29744098,29744141,29744219,29744225,29744227,29744230,29744239",7
"18431","AS_LG4_29766944:29768043","29767444,29767468,29767531,29767543",4
"18432","AS_LG4_29816886:29817966","29817386,29817466",2
"18433","AS_LG4_29832132:29833302","29832632,29832654,29832690,29832735,29832773,29832802",6
"18434","AS_LG4_29844365:29845505","29844865,29844875,29844894,29844900,29844923,29844933,29844956,29844982,29844992,29844998,29845005",11
"18435","AS_LG4_29876101:29877275","29876601,29876621,29876717,29876757,29876771,29876775",6
"18436","AS_LG4_29885496:29886603","29885996,29886010,29886103",3
"18437","AS_LG4_29904847:29905859","29905347,29905359",2
"18438","AS_LG4_29916965:29918116","29917465,29917572,29917616",3
"18439","AS_LG4_29940961:29942104","29941461,29941466,29941471,29941496,29941501,29941542,29941604",7
"18440","AS_LG4_30005495:30006536","30005995,30006036",2
"18441","AS_LG4_30015394:30016556","30015894,30015911,30015919,30015922,30015927,30015949,30015960,30015987,30016000,30016003,30016007,30016038,30016041,30016056",14
"18442","AS_LG4_30219015:30220015","30219515",1
"18443","AS_LG4_30225985:30227001","30226485,30226501",2
"18444","AS_LG4_30262649:30263810","30263149,30263170,30263176,30263182,30263188,30263195,30263204,30263240,30263264,30263310",10
"18445","AS_LG4_30279186:30280298","30279686,30279731,30279738,30279743,30279747,30279798",6
"18446","AS_LG4_30343996:30345109","30344496,30344515,30344521,30344550,30344567,30344581,30344609",7
"18447","AS_LG4_30489951:30491010","30490451,30490477,30490510",3
"18448","AS_LG4_30498687:30499798","30499187,30499209,30499230,30499232,30499240,30499242,30499245,30499280,30499298",9
"18449","AS_LG4_30568510:30569582","30569010,30569022,30569052,30569055,30569065,30569082",6
